layout_id,role,family,description,heliostat_count,energy_ratio_proxy,delta_proxy_energy_pct,flux_risk_index_proxy,delta_proxy_flux_index_pct,min_neighbor_m,terrain_elevation_range_m,terrain_slope_p95_pct,x_span_p99_m,y_span_p99_m,ellipse_axis_ratio,layout_quality_score,sector_coverage_ratio,annular_coverage_ratio,is_publishable_geometry,params_json
hs_0036,candidate,slider-like approximation,Ringwise azimuthal sliding pressure baseline inspired by collision/shadow-projection layout design.,11915,0.9989961644285557,-0.10038355714443448,0.9959545174081449,-0.40454825918551096,17.13806706114555,35.62332033034522,1.2651761765802712,3310.9932055769495,3382.450368672673,1.0215817909186171,1.0,1.0,1.0,1,"{""az_amp"": 0.004897012763308368, ""az_order"": 2.0, ""az_phase"": -1.256809595021871, ""radial_scale"": 0.01122342598036792, ""ring_amp"": 0.0050641486721057965, ""ring_order"": 6.0, ""ring_phase"": 2.189711689071868, ""slide_amp"": 0.0025536721536787432, ""x_scale"": 0.987142504053524, ""y_scale"": 1.008241702482334}"
hs_0037,candidate,slider-like approximation,Ringwise azimuthal sliding pressure baseline inspired by collision/shadow-projection layout design.,11915,0.9997233766242467,-0.02766233757532932,1.004909049877726,0.49090498777260017,16.99071210279224,35.2038962395668,1.2660843143278824,3269.338915058002,3349.0228511110413,1.024373103591686,0.9884289059386543,1.0,1.0,1,"{""az_amp"": -0.006457601163450164, ""az_order"": 6.0, ""az_phase"": 1.4242108354690195, ""radial_scale"": -0.007774339138309113, ""ring_amp"": -0.001536914875678528, ""ring_order"": 3.0, ""ring_phase"": 2.0975599146652986, ""slide_amp"": -0.0006376332380050798, ""x_scale"": 0.9951474249528565, ""y_scale"": 1.0137206560281413}"
hs_0038,candidate,slider-like approximation,Ringwise azimuthal sliding pressure baseline inspired by collision/shadow-projection layout design.,11915,1.0004814974464393,0.048149744643932735,0.994338528340165,-0.5661471659834993,17.016772186685664,34.80497299217586,1.2662741301838847,3272.1265927011937,3297.8793769978765,1.007870350845877,0.9892717127673617,1.0,1.0,1,"{""az_amp"": -0.002264276303408357, ""az_order"": 4.0, ""az_phase"": -1.513083323962463, ""radial_scale"": 0.001987051351401439, ""ring_amp"": -0.0035654693414688995, ""ring_order"": 3.0, ""ring_phase"": -0.8515395601571547, ""slide_amp"": 0.007795626040322268, ""x_scale"": 0.9899279001870582, ""y_scale"": 0.989843881753214}"
hs_0039,candidate,slider-like approximation,Ringwise azimuthal sliding pressure baseline inspired by collision/shadow-projection layout design.,11915,0.9995769683438658,-0.04230316561342207,0.995427012450373,-0.45729875496269834,17.00612545072537,35.27834204179635,1.2658888574375082,3258.8376348488614,3353.5152310535796,1.0290525662255368,0.9852540228268825,1.0,1.0,1,"{""az_amp"": -0.002324497136483405, ""az_order"": 6.0, ""az_phase"": -1.6317844849803265, ""radial_scale"": 0.0009021703133069179, ""ring_amp"": -0.0014599703669456795, ""ring_order"": 6.0, ""ring_phase"": 1.6075128895915418, ""slide_amp"": 0.01432418258911083, ""x_scale"": 0.985401040815993, ""y_scale"": 1.0064164687285775}"
hs_0040,candidate,slider-like approximation,Ringwise azimuthal sliding pressure baseline inspired by collision/shadow-projection layout design.,11915,0.9988993116604368,-0.11006883395632272,1.0001477717620508,0.014777176205083009,17.172511432309925,35.674393942526194,1.264870070220807,3307.051600197902,3390.4268856665026,1.0252113651518504,0.9998306936031733,1.0,1.0,1,"{""az_amp"": 0.006335179636552105, ""az_order"": 6.0, ""az_phase"": -1.1165163760857175, ""radial_scale"": 0.00887735177984959, ""ring_amp"": 0.0009151493191826785, ""ring_order"": 5.0, ""ring_phase"": 3.053965375450928, ""slide_amp"": 0.015127514452159848, ""x_scale"": 0.9895403746468707, ""y_scale"": 1.0097684849521293}"
hs_0041,candidate,slider-like approximation,Ringwise azimuthal sliding pressure baseline inspired by collision/shadow-projection layout design.,11915,0.9986913833031723,-0.13086166968276913,0.9796720326573035,-2.0327967342696485,17.25258386547915,35.75275539603331,1.2643880690255636,3327.34129152235,3409.6031942993895,1.0247230132318055,1.0,1.0,1.0,1,"{""az_amp"": -0.005814775561636079, ""az_order"": 4.0, ""az_phase"": 0.16878674122724582, ""radial_scale"": 0.004448953314359255, ""ring_amp"": 0.004997365834122321, ""ring_order"": 5.0, ""ring_phase"": 1.8554857976990562, ""slide_amp"": 0.012725585036355458, ""x_scale"": 1.0037131918829416, ""y_scale"": 1.0180576151030822}"
ta_0000,candidate,terrain-aware approximation,Terrain-relief-aware pressure baseline that redistributes the full field away from higher public-terrain slope/elevation cells.,11915,0.9994221561333554,-0.057784386664461174,1.0037291938840063,0.37291938840062766,16.737990294986567,35.440010238992954,1.2662256139500663,3304.1588614715574,3374.82399586724,1.0213867242340189,0.998956123346392,1.0,1.0,1,"{""north_bias"": 0.004730977034944504, ""radial_scale"": -0.0003128327673685156, ""terrain_amp"": 0.007338624781705476, ""terrain_slide"": -0.004865803944227386, ""twist"": 0.006342086829276164, ""x_scale"": 1.0003269380804505, ""y_scale"": 1.0141500265440546}"
ta_0001,candidate,terrain-aware approximation,Terrain-relief-aware pressure baseline that redistributes the full field away from higher public-terrain slope/elevation cells.,11915,0.9986717674566664,-0.1328232543333585,1.0016743666364563,0.16743666364562593,17.26458346737033,35.967687189734306,1.265707750127026,3393.985622766232,3385.224979766237,1.002587905693819,1.0,1.0,1.0,1,"{""north_bias"": -0.0016417867974528107, ""radial_scale"": 0.01112397249589612, ""terrain_amp"": 0.0039196498117512624, ""terrain_slide"": 0.0034983646994915674, ""twist"": -0.0019644259556707722, ""x_scale"": 1.0151993172557938, ""y_scale"": 1.0071823229226708}"
ta_0002,candidate,terrain-aware approximation,Terrain-relief-aware pressure baseline that redistributes the full field away from higher public-terrain slope/elevation cells.,11915,0.9992610867724673,-0.07389132275327226,1.0005492425729674,0.05492425729674011,16.886742171329473,35.55943672105104,1.266018481206204,3342.9630093082224,3362.044113311629,1.0057078418009044,1.0,1.0,1.0,1,"{""north_bias"": -0.0012975831677142701, ""radial_scale"": 0.007501401991566528, ""terrain_amp"": 0.007088689986932746, ""terrain_slide"": -0.004694155765751565, ""twist"": -0.0008624618414877871, ""x_scale"": 1.00448754864878, ""y_scale"": 1.0044306564924335}"
ta_0003,candidate,terrain-aware approximation,Terrain-relief-aware pressure baseline that redistributes the full field away from higher public-terrain slope/elevation cells.,11915,0.9999940976552295,-0.0005902344770492007,0.9939887554170461,-0.6011244582953879,16.542198911921552,34.603129542785155,1.266675152923378,3309.952223238468,3260.077939552696,1.015298494272384,0.9794965446689909,1.0,1.0,1,"{""north_bias"": 0.003477002288042713, ""radial_scale"": -0.008622954264803119, ""terrain_amp"": 0.004165354851368232, ""terrain_slide"": -0.005358112062763698, ""twist"": -0.00026364887609206414, ""x_scale"": 1.0090947235412735, ""y_scale"": 0.9882289295937893}"
ta_0004,candidate,terrain-aware approximation,Terrain-relief-aware pressure baseline that redistributes the full field away from higher public-terrain slope/elevation cells.,11915,0.9995338590210029,-0.04661409789971094,1.0063904410270006,0.6390441027000593,16.842081981783643,35.40334791162809,1.2660941032154982,3306.9798916330765,3364.5980783327213,1.0174232044305511,0.9998090137406328,1.0,1.0,1,"{""north_bias"": -0.000678402803342198, ""radial_scale"": 0.0015535828767525598, ""terrain_amp"": 0.0062495147986562265, ""terrain_slide"": -0.0020918804034649728, ""twist"": 0.004890061579982506, ""x_scale"": 0.9993197547182057, ""y_scale"": 1.010488063660449}"
ta_0005,candidate,terrain-aware approximation,Terrain-relief-aware pressure baseline that redistributes the full field away from higher public-terrain slope/elevation cells.,11915,1.0001854323924468,0.018543239244683818,0.9986697569462467,-0.13302430537532883,16.65821062591307,34.812627311836195,1.2659023859227343,3275.819524572509,3307.3897755977237,1.009637359686149,0.9903882077848889,1.0,1.0,1,"{""north_bias"": -0.0038324844109393534, ""radial_scale"": 0.0001950405703560163, ""terrain_amp"": 0.006724070226258493, ""terrain_slide"": -0.002519207577608303, ""twist"": 0.006782256196912473, ""x_scale"": 0.9921305579311764, ""y_scale"": 0.9953399123106159}"
ta_0006,candidate,terrain-aware approximation,Terrain-relief-aware pressure baseline that redistributes the full field away from higher public-terrain slope/elevation cells.,11915,0.9996260355843745,-0.03739644156255384,0.9940121593143422,-0.598784068565783,16.86917198079576,35.14198424188339,1.2655334270361656,3340.6509314100185,3306.9129852503484,1.0102022479303658,0.9935682221812651,1.0,1.0,1,"{""north_bias"": 0.0038487139048345525, ""radial_scale"": 0.007372925631277024, ""terrain_amp"": 0.0030013209168304206, ""terrain_slide"": -0.0017090865001532026, ""twist"": -0.009505190779035414, ""x_scale"": 1.0016460076932225, ""y_scale"": 0.9859973823021237}"
ta_0007,candidate,terrain-aware approximation,Terrain-relief-aware pressure baseline that redistributes the full field away from higher public-terrain slope/elevation cells.,11915,0.9991670351638622,-0.08329648361378172,1.001731310909715,0.17313109097150114,16.9749581580657,35.67264438597704,1.265971125833688,3340.742407929536,3373.399487721697,1.009775395946316,1.0,1.0,1.0,1,"{""north_bias"": -0.004891187278784286, ""radial_scale"": 0.001525826377477272, ""terrain_amp"": 0.006996619374797446, ""terrain_slide"": -0.004150182847849101, ""twist"": -0.005911330400251434, ""x_scale"": 1.0102153053987857, ""y_scale"": 1.0147021248292256}"
ta_0008,candidate,terrain-aware approximation,Terrain-relief-aware pressure baseline that redistributes the full field away from higher public-terrain slope/elevation cells.,11915,1.000240270526712,0.02402705267119387,0.996108942344425,-0.3891057655574959,16.5888401875807,34.91801258830856,1.2660221142323165,3276.530199001417,3310.5476722631356,1.0103821638122201,0.9906030680873826,1.0,1.0,1,"{""north_bias"": 0.006648832761545279, ""radial_scale"": -0.0031240104695549036, ""terrain_amp"": 0.006269614126283926, ""terrain_slide"": 0.0013329583808535665, ""twist"": -0.007932886986168574, ""x_scale"": 0.9934674066046131, ""y_scale"": 0.9974374209617386}"
ta_0009,candidate,terrain-aware approximation,Terrain-relief-aware pressure baseline that redistributes the full field away from higher public-terrain slope/elevation cells.,11915,0.9987807660894726,-0.1219233910527362,1.0003454274615176,0.034542746151755566,17.130990886008796,35.95449850087107,1.2657230219778721,3378.951318704517,3393.2108578965353,1.0042201079113167,1.0,1.0,1.0,1,"{""north_bias"": 0.003444033173374908, ""radial_scale"": 0.006289722671379544, ""terrain_amp"": 0.005262826802599857, ""terrain_slide"": 0.004495673984646845, ""twist"": -0.00023734359252515215, ""x_scale"": 1.0158038224762893, ""y_scale"": 1.0134313978248697}"
ta_0010,candidate,terrain-aware approximation,Terrain-relief-aware pressure baseline that redistributes the full field away from higher public-terrain slope/elevation cells.,11915,0.9990018665212339,-0.09981334787660945,1.002144326123112,0.21443261231119948,17.334098041372894,35.850155519791315,1.266142587394498,3355.66616868692,3398.4009213519917,1.0127351025152165,1.0,1.0,1.0,1,"{""north_bias"": 0.004011548875541794, ""radial_scale"": 0.0028145446322798387, ""terrain_amp"": 0.002916678511193382, ""terrain_slide"": -0.0009847528590891806, ""twist"": 0.008169205485600033, ""x_scale"": 1.0122277514281843, ""y_scale"": 1.0177893548621844}"
ta_0011,candidate,terrain-aware approximation,Terrain-relief-aware pressure baseline that redistributes the full field away from higher public-terrain slope/elevation cells.,11915,0.9994242767830478,-0.05757232169522064,1.0040651030652663,0.40651030652663067,16.934931241983396,35.54726116742722,1.2658718539869946,3317.8778937722664,3369.6365675507695,1.015599933281347,1.0,1.0,1.0,1,"{""north_bias"": 0.00036787774501478577, ""radial_scale"": 0.007442219122422959, ""terrain_amp"": 0.005722778203524661, ""terrain_slide"": 0.0025761174116955233, ""twist"": -0.0031855083608521894, ""x_scale"": 0.9964941030348518, ""y_scale"": 1.0060088305386756}"
