radius_inner_m,radius_outer_m,radius_mid_m,heliostat_count,count_density_per_m2,count_share,baseline_density_per_m2,baseline_count_share,layout_id,label,delta_density_pct,delta_count_share_pctpt
457.2519561033489,571.5649451291861,514.4084506162675,799,0.0021625354512520155,0.06705832983634075,0.0022653844464304595,0.0702475870751154,ctrl_radial_expand_015,C_rad+,-4.540023894862613,-0.3189257238774654
571.5649451291861,685.8779341550234,628.7214396421048,959,0.0021236595152754716,0.0804867813680235,0.0018468530091133922,0.06999580360889635,ctrl_radial_expand_015,C_rad+,14.98800959232615,1.049097775912715
685.8779341550234,800.1909231808606,743.0344286679419,835,0.001564595544060737,0.07007973143096936,0.0018775146528728845,0.08409567771716324,ctrl_radial_expand_015,C_rad+,-16.666666666666668,-1.4015946286193874
800.1909231808606,914.5039122066978,857.3474176937792,863,0.0014014528869315311,0.07242971044901385,0.0014988887771005832,0.07746537977339488,ctrl_radial_expand_015,C_rad+,-6.500541711809323,-0.5035669324381029
914.5039122066978,1028.816901232535,971.6604067196164,1135,0.0016263196373805004,0.09525807805287453,0.0013010557099044002,0.07620646244229962,ctrl_radial_expand_015,C_rad+,25.00000000000001,1.9051615610574917
1028.816901232535,1143.1298902583721,1085.9733957454537,681,0.0008730768579621637,0.05715484683172472,0.001164102477282885,0.07620646244229962,ctrl_radial_expand_015,C_rad+,-25.000000000000007,-1.9051615610574897
1143.1298902583721,1257.4428792842095,1200.2863847712908,908,0.0010532355746845118,0.07620646244229962,0.0007899266810133839,0.05715484683172472,ctrl_radial_expand_015,C_rad+,33.333333333333336,1.9051615610574897
1257.4428792842095,1371.7558683100467,1314.599373797128,945,0.0010008360457581969,0.07931179185900127,0.0013344480610109292,0.10574905581200168,ctrl_radial_expand_015,C_rad+,-25.0,-2.6437263953000416
1371.7558683100467,1486.0688573358839,1428.9123628229654,945,0.0009207691620975414,0.07931179185900127,0.0009207691620975414,0.07931179185900127,ctrl_radial_expand_015,C_rad+,0.0,0.0
1486.0688573358839,1600.3818463617213,1543.2253518488026,851,0.0007677587271653988,0.07142257658413764,0.0004835707141723311,0.044985312631137225,ctrl_radial_expand_015,C_rad+,58.7686567164179,2.6437263953000416
1600.3818463617213,1714.6948353875584,1657.5383408746397,419,0.00035194515500717923,0.03516575744859421,0.0004561007617396142,0.04557280738564834,ctrl_radial_expand_015,C_rad+,-22.836095764272567,-1.040704993705413
