layout_id,strategy,layout_sha256,sample_sha256,full_heliostat_count,sampled_heliostat_count,ray_count_requested,raydata_rows,sun_day,sun_hour,sun_x,sun_y,sun_z,elapsed_s,receiver_absorbed_unique_rays,receiver_intercept_per_requested_ray,peak_flux_w_m2,mean_active_flux_w_m2,peak_to_active_mean,active_flux_cv,total_receiver_power_proxy_w,condition_id,baseline_peak_to_active_mean,baseline_active_flux_cv,baseline_receiver_intercept_per_requested_ray,baseline_total_receiver_power_proxy_w,delta_peak_to_active_mean_pct_vs_baseline_same_strategy,delta_active_cv_pct_vs_baseline_same_strategy,delta_receiver_intercept_pctpt_vs_baseline_same_strategy,matrix
deform_1387,staggered_levels:9:0.380:1,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,a922bfda056d176ffd8319905940e378d1420992cc9fb07c3354499384348133,11915,9000,180000,350038,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,12.893197298049929,118914.0,0.6606333333333333,3183350.258814062,1076080.7203683625,2.9582820308539137,0.2571130259336069,25236327511.77437,d80_h12,2.7654521701262884,0.2589900357309988,0.6606944444444445,25231401911.469856,6.9728148912016605,-0.7247420898236718,-0.0061111111111178,V9
deform_1387,staggered_levels:9:0.380:2,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,a922bfda056d176ffd8319905940e378d1420992cc9fb07c3354499384348133,11915,9000,180000,350302,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,12.728363037109377,119392.0,0.6632888888888889,3190772.515751333,1080310.1642660608,2.9535707626328542,0.2591880344313002,25396847480.03888,d80_h12,2.7632754918460907,0.2571426585158102,0.6602888888888889,25195222373.3552,6.886583380784483,0.7954245815515746,0.3000000000000002,V9
deform_1822,visible_equator,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,56e5fe9bf377e0b8b304c78ca3dc9429df0f86de31735512240250b7772700ef,11915,9000,180000,350060,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,11.6267991065979,129463.0,0.7192388888888889,3610139.222280577,1168374.4103800673,3.089882138985065,0.2979623923900767,27492909066.71238,d80_h12,3.457014047848669,0.3011175046815376,0.7206722222222223,27576237022.84484,-10.619913711142528,-1.0478010219956235,-0.1433333333333397,V9
deform_1822,five_point,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,56e5fe9bf377e0b8b304c78ca3dc9429df0f86de31735512240250b7772700ef,11915,9000,180000,350027,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,14.73822021484375,116920.0,0.6495555555555556,2985911.605650193,1073458.9127601876,2.7815797793066075,0.2497523773868028,24936627495.187183,d80_h12,2.9720084080632727,0.2512470995835753,0.6484388888888889,24745499641.974525,-6.407405451479163,-0.5949211749110187,0.1116666666666654,V9
deform_1822,staggered_levels:9:0.380:0,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,56e5fe9bf377e0b8b304c78ca3dc9429df0f86de31735512240250b7772700ef,11915,9000,180000,349778,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,12.954370021820068,118454.0,0.6580777777777778,2982576.6382056503,1079879.4160966526,2.7619534123416427,0.2603732488497447,25235580935.85801,d80_h12,2.754305329299511,0.2578961026494525,0.6620388888888888,25269117710.0458,0.2776773860462518,0.9605209907570008,-0.3961111111111082,V9
deform_1822,staggered_levels:9:0.380:1,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,56e5fe9bf377e0b8b304c78ca3dc9429df0f86de31735512240250b7772700ef,11915,9000,180000,350018,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,11.563724517822266,119033.0,0.6612944444444444,2987075.079000552,1080711.553631372,2.7639892152198047,0.2551696651016161,25397179134.19091,d80_h12,2.7654521701262884,0.2589900357309988,0.6606944444444445,25231401911.469856,-0.0529011104327626,-1.475103325345989,0.0599999999999933,V9
deform_1822,staggered_levels:9:0.380:2,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,56e5fe9bf377e0b8b304c78ca3dc9429df0f86de31735512240250b7772700ef,11915,9000,180000,349999,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,14.5670325756073,119073.0,0.6615166666666666,2544213.594462381,1076728.567074275,2.362910832184576,0.2547518801245023,25245595444.45159,d80_h12,2.7632754918460907,0.2571426585158102,0.6602888888888889,25195222373.3552,-14.48877105604983,-0.9297478703483646,0.1227777777777716,V9
baseline_full,visible_equator,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,08ba1b8d331572240b765ba23f404c9003b01af7f486119338f5def82b219702,11915,9000,180000,349813,80,14.0,-0.4999875917723984,-0.5627775068227767,0.6582506254368294,11.88352656364441,129025.0,0.7168055555555556,3368522.4257543813,1167394.0954679935,2.885505793486118,0.3035643188253198,27163975373.934937,d80_h14,2.885505793486118,0.3035643188253198,0.7168055555555556,27163975373.934937,0.0,0.0,0.0,V9
baseline_full,five_point,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,08ba1b8d331572240b765ba23f404c9003b01af7f486119338f5def82b219702,11915,9000,180000,349870,80,14.0,-0.4999875917723984,-0.5627775068227767,0.6582506254368294,11.633906602859495,116845.0,0.6491388888888889,3165883.935747619,1062277.5709415087,2.980279375513558,0.250034698410155,24661180564.82871,d80_h14,2.980279375513558,0.250034698410155,0.6491388888888889,24661180564.82871,0.0,0.0,0.0,V9
baseline_full,staggered_levels:9:0.380:0,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,08ba1b8d331572240b765ba23f404c9003b01af7f486119338f5def82b219702,11915,9000,180000,349982,80,14.0,-0.4999875917723984,-0.5627775068227767,0.6582506254368294,12.110559463500977,119062.0,0.6614555555555556,2946834.6001016176,1074212.9268542132,2.7432499893026767,0.2576257550826298,25061144368.37849,d80_h14,2.7432499893026767,0.2576257550826298,0.6614555555555556,25061144368.37849,0.0,0.0,0.0,V9
baseline_full,staggered_levels:9:0.380:1,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,08ba1b8d331572240b765ba23f404c9003b01af7f486119338f5def82b219702,11915,9000,180000,349770,80,14.0,-0.4999875917723984,-0.5627775068227767,0.6582506254368294,11.056802988052368,118532.0,0.6585111111111112,3161867.913335475,1076534.6245522052,2.9370796268170976,0.2600569411445207,24985501833.56536,d80_h14,2.9370796268170976,0.2600569411445207,0.6585111111111112,24985501833.56536,0.0,0.0,0.0,V9
baseline_full,staggered_levels:9:0.380:2,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,08ba1b8d331572240b765ba23f404c9003b01af7f486119338f5def82b219702,11915,9000,180000,349718,80,14.0,-0.4999875917723984,-0.5627775068227767,0.6582506254368294,11.085893869400024,118496.0,0.6583111111111111,3381351.30043029,1078126.5980234714,3.1363211951447245,0.2613453648721922,25042287730.986725,d80_h14,3.1363211951447245,0.2613453648721922,0.6583111111111111,25042287730.986725,0.0,0.0,0.0,V9
deform_0276,visible_equator,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,d8287687e9aca93585bf1ecc8bd0e954816997b81b20117c3840c4262f107f5c,11915,9000,180000,350301,80,14.0,-0.4999875917723984,-0.5627775068227767,0.6582506254368294,11.23570966720581,132155.0,0.7341944444444445,3587567.417700708,1179853.5235604756,3.040688819468377,0.3045076266430491,27889116005.07277,d80_h14,2.885505793486118,0.3035643188253198,0.7168055555555556,27163975373.934937,5.3780181738874635,0.3107439706285393,1.7388888888888898,V9
deform_0276,five_point,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,d8287687e9aca93585bf1ecc8bd0e954816997b81b20117c3840c4262f107f5c,11915,9000,180000,350361,80,14.0,-0.4999875917723984,-0.5627775068227767,0.6582506254368294,11.264344453811646,118645.0,0.6591388888888889,3783838.837500123,1066521.604374158,3.547831400678006,0.2572952093510981,24940753270.844566,d80_h14,2.980279375513558,0.250034698410155,0.6491388888888889,24661180564.82871,19.04358463262016,2.903801347216622,1.0000000000000009,V9
deform_0276,staggered_levels:9:0.380:0,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,d8287687e9aca93585bf1ecc8bd0e954816997b81b20117c3840c4262f107f5c,11915,9000,180000,350182,80,14.0,-0.4999875917723984,-0.5627775068227767,0.6582506254368294,12.369140148162842,121187.0,0.6732611111111111,2751781.0462076515,1085927.212508862,2.534038206713781,0.262676489805661,25652314588.21282,d80_h14,2.7432499893026767,0.2576257550826298,0.6614555555555556,25061144368.37849,-7.626420610761636,1.960492933406926,1.1805555555555514,V9
deform_0276,staggered_levels:9:0.380:1,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,d8287687e9aca93585bf1ecc8bd0e954816997b81b20117c3840c4262f107f5c,11915,9000,180000,350496,80,14.0,-0.4999875917723984,-0.5627775068227767,0.6582506254368294,12.363841772079468,121036.0,0.6724222222222223,2956309.7375593903,1078394.2099018665,2.7413998613998616,0.2592505970884267,25558564671.08845,d80_h14,2.9370796268170976,0.2600569411445207,0.6585111111111112,24985501833.56536,-6.6623922494499555,-0.3100644237932204,1.3911111111111096,V9
deform_0276,staggered_levels:9:0.380:2,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,d8287687e9aca93585bf1ecc8bd0e954816997b81b20117c3840c4262f107f5c,11915,9000,180000,350333,80,14.0,-0.4999875917723984,-0.5627775068227767,0.6582506254368294,13.40727162361145,121320.0,0.674,2743906.2772790967,1083940.1011555188,2.5314187327823694,0.2615530134152212,25606977658.423077,d80_h14,3.1363211951447245,0.2613453648721922,0.6583111111111111,25042287730.986725,-19.287006168207274,0.0794536926761886,1.5688888888888974,V9
deform_0893,visible_equator,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,ae158c98fb543ab618160738985618383da3a67205eba9cb0344610f7b88cb0a,11915,9000,180000,350130,80,14.0,-0.4999875917723984,-0.5627775068227767,0.6582506254368294,11.275105953216553,129096.0,0.7172,3572536.91438848,1162161.1836605691,3.0740459796942465,0.3020484238055264,27129425029.4056,d80_h14,2.885505793486118,0.3035643188253198,0.7168055555555556,27163975373.934937,6.534042892367379,-0.4993653488853301,0.0394444444444364,V9
deform_0893,five_point,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,ae158c98fb543ab618160738985618383da3a67205eba9cb0344610f7b88cb0a,11915,9000,180000,350073,80,14.0,-0.4999875917723984,-0.5627775068227767,0.6582506254368294,11.874810218811035,116610.0,0.6478333333333334,2953070.4548784248,1064034.321933078,2.775352631025521,0.2524052085186569,24596967553.098083,d80_h14,2.980279375513558,0.250034698410155,0.6491388888888889,24661180564.82871,-6.876091757428755,0.9480724569728716,-0.1305555555555559,V9
deform_0893,staggered_levels:9:0.380:0,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,ae158c98fb543ab618160738985618383da3a67205eba9cb0344610f7b88cb0a,11915,9000,180000,350254,80,14.0,-0.4999875917723984,-0.5627775068227767,0.6582506254368294,12.181675910949709,118636.0,0.6590888888888888,2937498.2159004807,1064796.954883909,2.758740248483097,0.252170949563293,24892359881.54068,d80_h14,2.7432499893026767,0.2576257550826298,0.6614555555555556,25061144368.37849,0.5646681578720437,-2.1173370331655126,-0.2366666666666739,V9
deform_0893,staggered_levels:9:0.380:1,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,ae158c98fb543ab618160738985618383da3a67205eba9cb0344610f7b88cb0a,11915,9000,180000,350091,80,14.0,-0.4999875917723984,-0.5627775068227767,0.6582506254368294,11.3226215839386,118431.0,0.65795,2736226.598939589,1069489.1136178577,2.55844268454824,0.2585961639730545,24927234795.308804,d80_h14,2.9370796268170976,0.2600569411445207,0.6585111111111112,24985501833.56536,-12.891613111599048,-0.561714355724274,-0.0561111111111123,V9
deform_0893,staggered_levels:9:0.380:2,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,ae158c98fb543ab618160738985618383da3a67205eba9cb0344610f7b88cb0a,11915,9000,180000,350251,80,14.0,-0.4999875917723984,-0.5627775068227767,0.6582506254368294,11.688049077987673,118690.0,0.6593888888888889,2950040.765334978,1072360.9361627323,2.750977460901564,0.2567998155203847,25010024174.1149,d80_h14,3.1363211951447245,0.2613453648721922,0.6583111111111111,25042287730.986725,-12.28648822192394,-1.739288299232091,0.1077777777777844,V9
deform_1387,visible_equator,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,d62708d5d0034799c05ed9e7bf40d572c9bdb791345b83b7be537cd111b1df9b,11915,9000,180000,349966,80,14.0,-0.4999875917723984,-0.5627775068227767,0.6582506254368294,11.363948822021484,129437.0,0.7190944444444445,3617686.490198608,1177905.729731908,3.0712869450274214,0.2987649414488779,27544852131.284546,d80_h14,2.885505793486118,0.3035643188253198,0.7168055555555556,27163975373.934937,6.438425871841774,-1.5810083988176606,0.2288888888888895,V9
deform_1387,five_point,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,d62708d5d0034799c05ed9e7bf40d572c9bdb791345b83b7be537cd111b1df9b,11915,9000,180000,350222,80,14.0,-0.4999875917723984,-0.5627775068227767,0.6582506254368294,11.321256399154665,116928.0,0.6496,2753331.5094576525,1069042.4569608015,2.5755118438281155,0.2521527343914579,24764734364.45111,d80_h14,2.980279375513558,0.250034698410155,0.6491388888888889,24661180564.82871,-13.58152980593282,0.8470968208694301,0.0461111111111023,V9
deform_1387,staggered_levels:9:0.380:0,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,d62708d5d0034799c05ed9e7bf40d572c9bdb791345b83b7be537cd111b1df9b,11915,9000,180000,350056,80,14.0,-0.4999875917723984,-0.5627775068227767,0.6582506254368294,11.356245994567873,118599.0,0.6588833333333334,3171440.8327530585,1077378.6031870388,2.9436642080801367,0.260007493879906,25075314088.24534,d80_h14,2.7432499893026767,0.2576257550826298,0.6614555555555556,25061144368.37849,7.305722028942922,0.9244956105076928,-0.2572222222222198,V9
deform_1387,staggered_levels:9:0.380:1,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,d62708d5d0034799c05ed9e7bf40d572c9bdb791345b83b7be537cd111b1df9b,11915,9000,180000,350144,80,14.0,-0.4999875917723984,-0.5627775068227767,0.6582506254368294,11.2858304977417,118730.0,0.6596111111111111,2762945.063347037,1083472.2028091191,2.550083939563514,0.2535087346129633,25234189797.78413,d80_h14,2.9370796268170976,0.2600569411445207,0.6585111111111112,24985501833.56536,-13.1762068593615,-2.517989522886218,0.1099999999999989,V9
deform_1387,staggered_levels:9:0.380:2,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,d62708d5d0034799c05ed9e7bf40d572c9bdb791345b83b7be537cd111b1df9b,11915,9000,180000,350219,80,14.0,-0.4999875917723984,-0.5627775068227767,0.6582506254368294,13.469283103942873,118752.0,0.6597333333333333,2961698.767131055,1077217.342996834,2.749397590361446,0.2590501537259711,25121975142.45336,d80_h14,3.1363211951447245,0.2613453648721922,0.6583111111111111,25042287730.986725,-12.33686158746327,-0.8782291384212995,0.1422222222222213,V9
deform_1822,visible_equator,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,a05dbaf0deb2fc88315a924359e154724887e173918ea208a0b3f5cf1cc7c731,11915,9000,180000,349989,80,14.0,-0.4999875917723984,-0.5627775068227767,0.6582506254368294,12.608427286148071,129804.0,0.7211333333333333,3589992.88537374,1170159.6331526588,3.067951400529461,0.3027237797246109,27411496264.297237,d80_h14,2.885505793486118,0.3035643188253198,0.7168055555555556,27163975373.934937,6.322829344345964,-0.2768899533257025,0.4327777777777708,V9
deform_1822,five_point,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,a05dbaf0deb2fc88315a924359e154724887e173918ea208a0b3f5cf1cc7c731,11915,9000,180000,349895,80,14.0,-0.4999875917723984,-0.5627775068227767,0.6582506254368294,13.218417167663574,116683.0,0.6482388888888889,2948562.4848613963,1061917.165802437,2.7766407586351773,0.2514984893501786,24574794030.0773,d80_h14,2.980279375513558,0.250034698410155,0.6491388888888889,24661180564.82871,-6.832870050757904,0.5854351213375945,-0.0900000000000011,V9
deform_1822,staggered_levels:9:0.380:0,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,a05dbaf0deb2fc88315a924359e154724887e173918ea208a0b3f5cf1cc7c731,11915,9000,180000,349964,80,14.0,-0.4999875917723984,-0.5627775068227767,0.6582506254368294,12.81413507461548,119105.0,0.6616944444444445,2743691.51799446,1078266.735668138,2.5445387743454373,0.2583568259308405,25137490634.671555,d80_h14,2.7432499893026767,0.2576257550826298,0.6614555555555556,25061144368.37849,-7.2436422393917885,0.2837724232874885,0.0238888888888899,V9
deform_1822,staggered_levels:9:0.380:1,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,a05dbaf0deb2fc88315a924359e154724887e173918ea208a0b3f5cf1cc7c731,11915,9000,180000,349789,80,14.0,-0.4999875917723984,-0.5627775068227767,0.6582506254368294,11.314111471176147,118991.0,0.6610611111111111,3143744.5425429544,1068579.4730745745,2.9419847767593774,0.2599652159962053,24938487124.115253,d80_h14,2.9370796268170976,0.2600569411445207,0.6585111111111112,24985501833.56536,0.1670077275908095,-0.0352711786548424,0.2549999999999941,V9
deform_1822,staggered_levels:9:0.380:2,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,a05dbaf0deb2fc88315a924359e154724887e173918ea208a0b3f5cf1cc7c731,11915,9000,180000,349810,80,14.0,-0.4999875917723984,-0.5627775068227767,0.6582506254368294,12.779541730880736,118346.0,0.6574777777777778,2956318.7785530468,1074476.080128441,2.751404924900378,0.2575109881314893,24990607297.617065,d80_h14,3.1363211951447245,0.2613453648721922,0.6583111111111111,25042287730.986725,-12.272858750571451,-1.4671684506736964,-0.0833333333333241,V9
baseline_full,visible_equator,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,9ed3cef97b404cb7ec830b1f02f6d6012050379abd8ef3a30563e1f63dc0ab28,11915,9000,180000,349733,110,10.0,0.4904329325962752,-0.3977346804013631,0.7754241823873196,10.97841739654541,130794.0,0.7266333333333334,3509729.6625830582,1129294.2916112405,3.107896399241946,0.2981649644029373,27003034205.16991,d110_h10,3.107896399241946,0.2981649644029373,0.7266333333333334,27003034205.16991,0.0,0.0,0.0,V9
baseline_full,five_point,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,9ed3cef97b404cb7ec830b1f02f6d6012050379abd8ef3a30563e1f63dc0ab28,11915,9000,180000,349721,110,10.0,0.4904329325962752,-0.3977346804013631,0.7754241823873196,12.021711587905884,118222.0,0.6567888888888889,2879775.023890512,1031711.6153674716,2.791259670818771,0.2476248540640687,24318054491.027435,d110_h10,2.791259670818771,0.2476248540640687,0.6567888888888889,24318054491.027435,0.0,0.0,0.0,V9
baseline_full,staggered_levels:9:0.380:0,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,9ed3cef97b404cb7ec830b1f02f6d6012050379abd8ef3a30563e1f63dc0ab28,11915,9000,180000,349671,110,10.0,0.4904329325962752,-0.3977346804013631,0.7754241823873196,11.15687870979309,120705.0,0.6705833333333333,2888329.6237446265,1046587.5015509116,2.7597593316034104,0.2562993953145267,24902559088.14965,d110_h10,2.7597593316034104,0.2562993953145267,0.6705833333333333,24902559088.14965,0.0,0.0,0.0,V9
baseline_full,staggered_levels:9:0.380:1,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,9ed3cef97b404cb7ec830b1f02f6d6012050379abd8ef3a30563e1f63dc0ab28,11915,9000,180000,349550,110,10.0,0.4904329325962752,-0.3977346804013631,0.7754241823873196,10.81109881401062,120077.0,0.6670944444444444,3088485.631136286,1039227.9118076938,2.971904041495569,0.2539379026922438,24723739275.330124,d110_h10,2.971904041495569,0.2539379026922438,0.6670944444444444,24723739275.330124,0.0,0.0,0.0,V9
baseline_full,staggered_levels:9:0.380:2,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,9ed3cef97b404cb7ec830b1f02f6d6012050379abd8ef3a30563e1f63dc0ab28,11915,9000,180000,349504,110,10.0,0.4904329325962752,-0.3977346804013631,0.7754241823873196,11.499967098236084,119683.0,0.6649055555555555,2897410.811492892,1044233.7249343302,2.7746765329525287,0.2545552850954227,24769344153.70742,d110_h10,2.7746765329525287,0.2545552850954227,0.6649055555555555,24769344153.70742,0.0,0.0,0.0,V9
deform_0276,visible_equator,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,3cb1f058f355559245a3914d34dffc5cb5db142e976dfa2756c90a2f96c334e8,11915,9000,180000,349979,110,10.0,0.4904329325962752,-0.3977346804013631,0.7754241823873196,10.994377136230469,133013.0,0.7389611111111111,3102111.2111300607,1137897.586035457,2.726177864510733,0.2983995902755957,27508074568.40285,d110_h10,3.107896399241946,0.2981649644029373,0.7266333333333334,27003034205.16991,-12.282215546963492,0.0786899537738133,1.2327777777777715,V9
deform_0276,five_point,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,3cb1f058f355559245a3914d34dffc5cb5db142e976dfa2756c90a2f96c334e8,11915,9000,180000,350054,110,10.0,0.4904329325962752,-0.3977346804013631,0.7754241823873196,11.89911937713623,120023.0,0.6667944444444445,2907622.1474257666,1049126.4921518834,2.771469569376603,0.255980153638658,24927252357.17734,d110_h10,2.791259670818771,0.2476248540640687,0.6567888888888889,24318054491.027435,-0.7090025213011754,3.374176476012183,1.00055555555556,V9
deform_0276,staggered_levels:9:0.380:0,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,3cb1f058f355559245a3914d34dffc5cb5db142e976dfa2756c90a2f96c334e8,11915,9000,180000,350010,110,10.0,0.4904329325962752,-0.3977346804013631,0.7754241823873196,12.161783456802368,122427.0,0.68015,2691629.09055682,1051787.7208957206,2.5590991766519027,0.2585748818829561,25348313436.123062,d110_h10,2.7597593316034104,0.2562993953145267,0.6705833333333333,24902559088.14965,-7.270929484815795,0.8878236195746424,0.9566666666666724,V9
deform_0276,staggered_levels:9:0.380:1,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,3cb1f058f355559245a3914d34dffc5cb5db142e976dfa2756c90a2f96c334e8,11915,9000,180000,349936,110,10.0,0.4904329325962752,-0.3977346804013631,0.7754241823873196,12.505073070526125,122262.0,0.6792333333333334,3112866.456393558,1054960.969733604,2.950693481276005,0.259101083652977,25372351912.772617,d110_h10,2.971904041495569,0.2539379026922438,0.6670944444444444,24723739275.330124,-0.7137027280628517,2.033245492694584,1.213888888888892,V9
deform_0276,staggered_levels:9:0.380:2,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,3cb1f058f355559245a3914d34dffc5cb5db142e976dfa2756c90a2f96c334e8,11915,9000,180000,350044,110,10.0,0.4904329325962752,-0.3977346804013631,0.7754241823873196,12.117663145065308,122064.0,0.6781333333333334,2903879.6404275266,1051870.6213931798,2.7606813816906506,0.2557355630291466,25318511744.93897,d110_h10,2.7746765329525287,0.2545552850954227,0.6649055555555555,24769344153.70742,-0.5043885691059597,0.4636627101580091,1.3227777777777838,V9
deform_0893,visible_equator,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,376b6132fccf9944e9e4fa352e9543299be6861ac2cc674297103e7ab1460ef1,11915,9000,180000,349981,110,10.0,0.4904329325962752,-0.3977346804013631,0.7754241823873196,12.104393243789673,130233.0,0.7235166666666667,3286464.2676825896,1123266.8361885746,2.925809043587624,0.2971829585806152,26750381310.819168,d110_h10,3.107896399241946,0.2981649644029373,0.7266333333333334,27003034205.16991,-5.858861823667463,-0.3293498363526822,-0.3116666666666656,V9
deform_0893,five_point,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,376b6132fccf9944e9e4fa352e9543299be6861ac2cc674297103e7ab1460ef1,11915,9000,180000,350099,110,10.0,0.4904329325962752,-0.3977346804013631,0.7754241823873196,12.129369735717772,117728.0,0.6540444444444444,2887051.7519558445,1032179.858465035,2.797043294614572,0.2500006443472335,24277630618.161263,d110_h10,2.791259670818771,0.2476248540640687,0.6567888888888889,24318054491.027435,0.2072047920251128,0.9594312703966776,-0.2744444444444438,V9
deform_0893,staggered_levels:9:0.380:0,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,376b6132fccf9944e9e4fa352e9543299be6861ac2cc674297103e7ab1460ef1,11915,9000,180000,350070,110,10.0,0.4904329325962752,-0.3977346804013631,0.7754241823873196,10.950211763381958,119770.0,0.6653888888888889,2874883.159966961,1040448.9493797752,2.763117942192854,0.255302467402005,24594625433.51735,d110_h10,2.7597593316034104,0.2562993953145267,0.6705833333333333,24902559088.14965,0.1216994015015099,-0.3889700603071228,-0.519444444444439,V9
deform_0893,staggered_levels:9:0.380:1,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,376b6132fccf9944e9e4fa352e9543299be6861ac2cc674297103e7ab1460ef1,11915,9000,180000,350183,110,10.0,0.4904329325962752,-0.3977346804013631,0.7754241823873196,12.811149597167969,119730.0,0.6651666666666667,2675533.13505173,1035599.3729086004,2.583560018520662,0.2553835331358293,24641660173.82643,d110_h10,2.971904041495569,0.2539379026922438,0.6670944444444444,24723739275.330124,-13.067179072830298,0.569285021361103,-0.192777777777775,V9
deform_0893,staggered_levels:9:0.380:2,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,376b6132fccf9944e9e4fa352e9543299be6861ac2cc674297103e7ab1460ef1,11915,9000,180000,349845,110,10.0,0.4904329325962752,-0.3977346804013631,0.7754241823873196,11.74234104156494,119822.0,0.6656777777777778,3509341.457050719,1041377.1255352688,3.36990449569066,0.2556060261675371,24735077180.39595,d110_h10,2.7746765329525287,0.2545552850954227,0.6649055555555555,24769344153.70742,21.45215687915702,0.4127751940881959,0.0772222222222285,V9
deform_1387,visible_equator,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,66d87b2955da136d76d31744d5426cff7b7f8bba3e2af9c645b957c6944b5953,11915,9000,180000,349844,110,10.0,0.4904329325962752,-0.3977346804013631,0.7754241823873196,10.99568247795105,130858.0,0.7269888888888889,3701694.1088833143,1126299.2127487524,3.286599215362379,0.2967204420513021,26910904872.236263,d110_h10,3.107896399241946,0.2981649644029373,0.7266333333333334,27003034205.16991,5.749960525197067,-0.4844708547591496,0.0355555555555553,V9
deform_1387,five_point,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,66d87b2955da136d76d31744d5426cff7b7f8bba3e2af9c645b957c6944b5953,11915,9000,180000,349916,110,10.0,0.4904329325962752,-0.3977346804013631,0.7754241823873196,12.625972986221312,118111.0,0.6561722222222223,2884198.66557844,1027428.759706226,2.8072006339428555,0.2501586551342524,24332542042.152504,d110_h10,2.791259670818771,0.2476248540640687,0.6567888888888889,24318054491.027435,0.5711028354237113,1.0232418227001223,-0.0616666666666598,V9
