Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Version
NASA POWER,DUNHUANG_POWER_2023,Dunhuang,Gansu,China,40.063000,94.426000,8,1265.0,8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,downloaded 2026-05-11 UTC
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Pressure,Temperature,Wind Direction,Wind Speed,,,,,,
2023,7,21,16,30,-4.04,137.53,571.51,382.52,851.7,36.83,39.6,5.71,,,,,,
2023,7,21,17,30,-3.9,85.66,411.24,195.73,852.0,35.35,42.9,5.6,,,,,,
2023,7,21,18,30,-2.95,31.01,126.5,41.5,852.4,31.52,48.3,3.82,,,,,,
2023,7,21,19,30,-2.57,0.0,0.0,0.0,852.9,28.4,60.4,4.03,,,,,,
2023,7,21,20,30,-2.59,0.0,0.0,0.0,853.3,27.14,76.8,4.15,,,,,,
2023,7,21,21,30,-2.79,0.0,0.0,0.0,853.3,25.94,94.0,3.83,,,,,,
2023,7,21,22,30,-2.98,0.0,0.0,0.0,853.2,25.04,106.4,3.4,,,,,,
2023,7,21,23,30,-3.02,0.0,0.0,0.0,852.8,24.72,113.4,2.82,,,,,,
2023,7,22,0,30,-3.06,0.0,0.0,0.0,852.5,25.17,112.8,2.14,,,,,,
2023,7,22,1,30,-3.14,0.0,0.0,0.0,852.5,25.11,102.4,1.72,,,,,,
2023,7,22,2,30,-3.23,0.0,0.0,0.0,852.7,24.54,95.3,1.63,,,,,,
2023,7,22,3,30,-3.27,0.0,0.0,0.0,853.0,23.75,98.5,1.77,,,,,,
2023,7,22,4,30,-3.28,7.77,9.79,5.35,853.4,23.13,106.8,1.94,,,,,,
2023,7,22,5,30,-2.44,55.38,262.37,100.82,853.9,24.36,120.1,1.73,,,,,,
2023,7,22,6,30,-3.47,107.68,475.37,271.08,854.4,27.56,115.4,1.84,,,,,,
2023,7,22,7,30,-3.87,137.78,603.41,456.45,854.8,30.7,77.1,2.86,,,,,,
2023,7,22,8,30,-3.72,181.7,637.55,630.92,854.9,33.48,64.6,4.15,,,,,,
2023,7,22,9,30,-3.07,226.29,656.71,777.03,855.0,35.24,55.0,4.38,,,,,,
2023,7,22,10,30,-2.05,264.65,638.92,864.85,854.8,36.46,44.1,4.67,,,,,,
2023,7,22,11,30,-1.3,243.77,732.79,935.85,854.5,37.29,36.6,5.35,,,,,,
2023,7,22,12,30,-0.97,225.22,760.07,937.1,854.1,37.65,33.2,6.2,,,,,,
2023,7,22,13,30,-0.82,189.64,759.7,856.8,853.7,37.6,31.6,6.91,,,,,,
2023,7,22,14,30,-0.74,287.56,463.02,655.78,853.5,37.14,31.5,7.37,,,,,,
2023,7,22,15,30,-0.72,272.68,271.26,458.55,853.3,36.43,31.2,7.33,,,,,,
2023,7,22,16,30,-0.65,233.74,186.41,312.33,853.3,35.53,30.1,6.94,,,,,,
2023,7,22,17,30,-0.45,127.87,95.29,163.2,853.6,34.28,30.1,6.39,,,,,,
2023,7,22,18,30,0.24,34.86,28.86,37.72,854.0,31.61,30.9,4.07,,,,,,
2023,7,22,19,30,1.06,0.0,0.0,0.0,854.4,28.91,30.6,3.44,,,,,,
2023,7,22,20,30,1.6,0.0,0.0,0.0,854.8,27.67,27.2,3.5,,,,,,
2023,7,22,21,30,2.0,0.0,0.0,0.0,855.1,26.37,22.9,3.67,,,,,,
2023,7,22,22,30,2.4,0.0,0.0,0.0,855.4,24.99,21.1,3.02,,,,,,
2023,7,22,23,30,2.78,0.0,0.0,0.0,855.7,24.04,9.8,1.53,,,,,,
2023,7,23,0,30,2.96,0.0,0.0,0.0,855.8,23.25,251.9,1.48,,,,,,
2023,7,23,1,30,2.91,0.0,0.0,0.0,856.0,21.77,244.2,2.76,,,,,,
2023,7,23,2,30,3.29,0.0,0.0,0.0,856.0,21.31,248.4,3.34,,,,,,
2023,7,23,3,30,3.83,0.0,0.0,0.0,856.1,21.03,252.6,3.72,,,,,,
2023,7,23,4,30,4.21,6.77,13.6,4.6,856.2,20.87,256.3,3.85,,,,,,
2023,7,23,5,30,4.46,50.6,275.22,97.45,856.5,23.09,258.9,5.03,,,,,,
2023,7,23,6,30,4.9,103.6,515.06,269.15,856.7,25.61,269.8,5.46,,,,,,
2023,7,23,7,30,5.01,113.39,698.32,458.15,856.8,28.0,282.4,5.12,,,,,,
2023,7,23,8,30,4.73,132.74,790.34,638.75,856.6,30.14,290.4,4.94,,,,,,
2023,7,23,9,30,4.31,129.41,852.88,793.05,856.2,31.98,294.2,4.74,,,,,,
2023,7,23,10,30,3.91,127.33,902.58,905.12,855.5,33.49,297.3,4.62,,,,,,
2023,7,23,11,30,3.57,160.35,841.3,947.25,854.7,34.65,300.9,4.7,,,,,,
2023,7,23,12,30,3.22,129.43,887.26,956.75,854.0,35.44,304.2,4.85,,,,,,
2023,7,23,13,30,2.7,131.49,874.71,891.03,853.4,35.83,306.5,4.95,,,,,,
2023,7,23,14,30,1.85,121.71,845.7,773.05,852.9,35.87,307.0,4.97,,,,,,
2023,7,23,15,30,0.85,108.64,800.42,612.0,852.4,35.5,306.7,4.8,,,,,,
2023,7,23,16,30,-0.08,99.97,661.35,400.08,852.1,34.75,306.9,4.53,,,,,,
2023,7,23,17,30,-0.83,80.72,486.31,210.1,852.0,33.64,308.7,4.11,,,,,,
2023,7,23,18,30,-0.45,32.02,119.85,42.12,852.3,30.18,313.3,2.6,,,,,,
2023,7,23,19,30,-0.67,0.0,0.0,0.0,852.8,27.67,318.4,2.64,,,,,,
2023,7,23,20,30,-0.7,0.0,0.0,0.0,853.3,26.92,320.6,2.41,,,,,,
2023,7,23,21,30,-0.38,0.0,0.0,0.0,853.5,26.21,317.5,2.09,,,,,,
2023,7,23,22,30,0.22,0.0,0.0,0.0,853.5,25.36,308.5,1.81,,,,,,
2023,7,23,23,30,0.67,0.0,0.0,0.0,853.3,24.42,287.1,1.66,,,,,,
2023,7,24,0,30,0.81,0.0,0.0,0.0,853.2,23.51,266.0,1.71,,,,,,
2023,7,24,1,30,0.74,0.0,0.0,0.0,853.1,22.75,245.6,1.87,,,,,,
2023,7,24,2,30,0.46,0.0,0.0,0.0,853.0,21.93,231.0,2.24,,,,,,
2023,7,24,3,30,0.1,0.0,0.0,0.0,853.1,21.16,221.7,2.6,,,,,,
2023,7,24,4,30,-0.29,6.84,10.02,4.62,853.4,20.78,213.0,2.92,,,,,,
2023,7,24,5,30,-0.57,58.13,255.02,100.97,853.7,23.43,209.6,2.79,,,,,,
2023,7,24,6,30,-0.54,116.51,502.82,282.4,854.0,27.55,215.6,3.54,,,,,,
2023,7,24,7,30,0.33,145.68,651.51,474.17,854.2,30.45,248.7,1.95,,,,,,
2023,7,24,8,30,-0.02,155.28,755.36,665.2,854.1,32.94,299.2,1.66,,,,,,
2023,7,24,9,30,-0.59,151.49,819.22,822.83,853.8,34.46,315.0,2.29,,,,,,
2023,7,24,10,30,-1.23,138.07,882.49,928.42,853.3,35.56,321.7,3.16,,,,,,
2023,7,24,11,30,-1.88,176.74,830.08,963.03,852.6,36.31,326.8,3.85,,,,,,
2023,7,24,12,30,-2.47,180.74,832.36,950.3,851.8,36.76,329.8,4.32,,,,,,
2023,7,24,13,30,-3.19,299.74,624.28,827.4,851.3,36.89,329.7,4.58,,,,,,
2023,7,24,14,30,-3.55,293.94,418.12,634.62,850.9,36.69,327.4,4.64,,,,,,
2023,7,24,15,30,-4.01,253.29,493.15,534.15,850.7,36.22,321.1,4.6,,,,,,
2023,7,24,16,30,-4.14,211.75,318.17,355.02,850.6,35.46,313.4,4.73,,,,,,
2023,7,24,17,30,-3.95,140.6,163.42,185.75,850.8,34.31,307.5,4.83,,,,,,
2023,7,24,18,30,-2.91,36.34,29.63,39.65,851.4,30.91,306.0,3.16,,,,,,
2023,7,24,19,30,-2.34,0.0,0.0,0.0,852.0,28.3,323.7,3.41,,,,,,
2023,7,24,20,30,-1.87,0.0,0.0,0.0,852.8,27.01,349.5,3.94,,,,,,
2023,7,24,21,30,-0.5,0.0,0.0,0.0,853.4,25.4,5.3,3.04,,,,,,
2023,7,24,22,30,1.04,0.0,0.0,0.0,853.7,24.9,32.6,1.45,,,,,,
2023,7,24,23,30,1.54,0.0,0.0,0.0,854.0,24.36,168.8,1.18,,,,,,
2023,7,25,0,30,1.21,0.0,0.0,0.0,854.3,22.99,213.1,2.29,,,,,,
2023,7,25,1,30,1.08,0.0,0.0,0.0,854.4,22.35,239.8,2.63,,,,,,
2023,7,25,2,30,1.29,0.0,0.0,0.0,854.4,21.76,255.5,2.72,,,,,,
2023,7,25,3,30,1.77,0.0,0.0,0.0,854.7,21.14,263.0,2.62,,,,,,
2023,7,25,4,30,2.34,6.51,8.2,4.18,855.1,20.7,261.9,2.4,,,,,,
2023,7,25,5,30,2.82,58.67,176.99,91.28,855.5,22.53,254.0,2.07,,,,,,
2023,7,25,6,30,3.71,149.23,286.48,238.15,855.8,25.33,274.7,2.06,,,,,,
2023,7,25,7,30,4.4,258.21,344.5,428.95,856.0,27.71,302.5,2.12,,,,,,
2023,7,25,8,30,4.62,236.49,566.65,622.2,856.0,29.58,303.0,2.7,,,,,,
2023,7,25,9,30,4.56,204.63,707.73,771.05,855.8,31.35,302.5,3.22,,,,,,
2023,7,25,10,30,4.11,184.5,788.01,881.65,855.3,32.82,302.9,3.88,,,,,,
2023,7,25,11,30,3.64,349.75,583.61,869.88,854.7,33.85,303.5,4.51,,,,,,
2023,7,25,12,30,3.51,380.28,380.21,766.28,854.2,34.71,304.3,4.78,,,,,,
2023,7,25,13,30,3.64,347.02,15.73,430.9,853.6,35.21,307.0,4.78,,,,,,
2023,7,25,14,30,3.8,312.98,51.57,391.15,853.0,35.38,310.7,4.68,,,,,,
2023,7,25,15,30,3.89,288.42,272.14,459.3,852.4,35.08,315.9,4.58,,,,,,
2023,7,25,16,30,3.84,188.9,341.75,328.25,852.1,34.37,322.5,4.5,,,,,,
2023,7,25,17,30,3.66,103.63,332.5,191.05,852.2,33.34,329.1,4.35,,,,,,
2023,7,25,18,30,3.53,30.98,191.17,48.12,852.6,30.75,339.5,2.88,,,,,,
2023,7,25,19,30,2.36,0.0,0.0,0.0,853.2,28.6,356.5,3.15,,,,,,
2023,7,25,20,30,-0.35,0.0,0.0,0.0,854.0,27.48,16.3,3.52,,,,,,
2023,7,25,21,30,-2.99,0.0,0.0,0.0,854.3,26.16,33.3,3.37,,,,,,
2023,7,25,22,30,-4.16,0.0,0.0,0.0,854.5,24.72,52.9,2.93,,,,,,
2023,7,25,23,30,-4.19,0.0,0.0,0.0,854.5,23.61,75.2,2.62,,,,,,
2023,7,26,0,30,-3.81,0.0,0.0,0.0,854.4,23.1,100.1,2.29,,,,,,
2023,7,26,1,30,-3.46,0.0,0.0,0.0,854.2,22.86,126.5,2.12,,,,,,
2023,7,26,2,30,-3.06,0.0,0.0,0.0,854.2,22.72,149.1,2.03,,,,,,
2023,7,26,3,30,-2.68,0.0,0.0,0.0,854.3,22.82,165.6,1.85,,,,,,
2023,7,26,4,30,-2.47,6.15,22.32,4.7,854.7,23.26,182.1,1.36,,,,,,
2023,7,26,5,30,-1.78,45.04,403.28,112.95,855.2,24.33,205.3,0.82,,,,,,
2023,7,26,6,30,-3.35,69.28,692.0,304.42,855.5,27.13,331.6,0.42,,,,,,
2023,7,26,7,30,-5.48,84.4,808.26,505.88,855.8,30.27,16.3,2.39,,,,,,
2023,7,26,8,30,-5.51,84.74,904.38,689.3,855.9,32.21,11.3,3.06,,,,,,
2023,7,26,9,30,-4.85,97.67,924.67,840.3,855.8,33.51,1.8,3.18,,,,,,
2023,7,26,10,30,-4.04,141.49,891.66,928.85,855.6,34.61,353.7,3.39,,,,,,
2023,7,26,11,30,-3.52,207.52,804.21,946.95,855.3,35.47,349.4,3.71,,,,,,
2023,7,26,12,30,-3.34,275.09,771.61,939.6,855.0,36.06,349.8,3.99,,,,,,
2023,7,26,13,30,-3.24,242.83,735.82,863.78,854.7,36.28,354.4,4.13,,,,,,
2023,7,26,14,30,-3.24,301.21,598.52,712.0,854.3,36.21,3.1,4.21,,,,,,
2023,7,26,15,30,-3.27,250.79,471.58,529.97,854.0,35.86,12.6,4.2,,,,,,
2023,7,26,16,30,-3.44,225.08,330.5,357.58,853.7,35.25,21.5,4.29,,,,,,
2023,7,26,17,30,-3.53,130.72,163.97,188.02,853.7,34.18,27.8,4.2,,,,,,
2023,7,26,18,30,-2.37,39.07,36.83,40.5,853.9,30.46,29.1,2.68,,,,,,
2023,7,26,19,30,-1.71,0.0,0.0,0.0,854.4,27.89,27.1,2.9,,,,,,
2023,7,26,20,30,-0.78,0.0,0.0,0.0,854.9,26.76,28.8,3.2,,,,,,
2023,7,26,21,30,0.36,0.0,0.0,0.0,855.0,25.98,38.1,3.35,,,,,,
2023,7,26,22,30,0.84,0.0,0.0,0.0,855.1,25.37,55.1,2.95,,,,,,
2023,7,26,23,30,0.78,0.0,0.0,0.0,855.0,24.72,84.4,2.46,,,,,,
2023,7,27,0,30,0.13,0.0,0.0,0.0,854.8,23.49,120.3,2.48,,,,,,
2023,7,27,1,30,-0.93,0.0,0.0,0.0,854.5,22.58,152.1,2.93,,,,,,
2023,7,27,2,30,-1.99,0.0,0.0,0.0,854.3,22.17,167.8,3.22,,,,,,
2023,7,27,3,30,-2.63,0.0,0.0,0.0,854.2,22.05,174.0,3.16,,,,,,
2023,7,27,4,30,-2.82,5.53,11.97,3.88,854.3,22.39,175.1,2.83,,,,,,
2023,7,27,5,30,-2.38,48.52,326.05,100.8,854.6,24.8,173.8,2.23,,,,,,
2023,7,27,6,30,-2.17,100.02,535.17,280.5,855.0,29.3,153.8,1.47,,,,,,
2023,7,27,7,30,-1.93,113.34,716.68,480.55,855.3,32.16,55.7,2.78,,,,,,
2023,7,27,8,30,-2.48,131.48,797.89,669.08,855.3,34.18,42.7,3.74,,,,,,
2023,7,27,9,30,-2.71,132.12,864.47,825.6,855.1,35.56,32.5,3.69,,,,,,
2023,7,27,10,30,-2.72,116.17,927.83,935.85,854.6,36.49,19.2,3.59,,,,,,
2023,7,27,11,30,-2.95,111.49,938.09,983.45,853.9,37.16,8.8,3.86,,,,,,
2023,7,27,12,30,-3.46,111.04,936.85,972.08,853.2,37.56,4.5,4.22,,,,,,
2023,7,27,13,30,-4.27,108.08,927.16,904.28,852.5,37.72,5.3,4.42,,,,,,
2023,7,27,14,30,-5.37,113.47,856.01,746.78,851.9,37.58,10.5,4.45,,,,,,
2023,7,27,15,30,-6.59,103.01,790.07,560.7,851.5,37.16,16.5,4.32,,,,,,
2023,7,27,16,30,-7.67,103.02,611.79,364.65,851.1,36.47,22.8,4.03,,,,,,
2023,7,27,17,30,-8.31,73.68,416.11,183.23,851.0,35.24,30.9,3.43,,,,,,
2023,7,27,18,30,-6.79,25.7,115.62,35.05,851.0,31.22,42.4,2.36,,,,,,
2023,7,27,19,30,-7.02,0.0,0.0,0.0,851.3,29.58,58.5,2.28,,,,,,
2023,7,27,20,30,-6.87,0.0,0.0,0.0,851.5,29.14,82.7,1.97,,,,,,
2023,7,27,21,30,-6.57,0.0,0.0,0.0,851.4,28.5,117.6,1.82,,,,,,
2023,7,27,22,30,-6.27,0.0,0.0,0.0,851.2,27.43,149.3,2.09,,,,,,
2023,7,27,23,30,-5.95,0.0,0.0,0.0,850.9,26.25,168.6,2.47,,,,,,
2023,7,28,0,30,-5.48,0.0,0.0,0.0,850.4,25.37,180.9,2.69,,,,,,
2023,7,28,1,30,-4.83,0.0,0.0,0.0,849.9,24.95,187.5,2.67,,,,,,
2023,7,28,2,30,-4.28,0.0,0.0,0.0,849.7,24.77,189.5,2.6,,,,,,
2023,7,28,3,30,-3.71,0.0,0.0,0.0,849.7,24.53,184.6,2.62,,,,,,
2023,7,28,4,30,-2.96,5.18,6.51,3.45,849.9,23.3,180.5,3.22,,,,,,
2023,7,28,5,30,-1.82,54.96,236.39,93.05,850.0,25.32,178.9,3.17,,,,,,
2023,7,28,6,30,-2.0,105.06,496.67,269.48,850.1,30.42,175.9,3.1,,,,,,
2023,7,28,7,30,-4.03,130.2,655.73,467.65,850.0,33.76,102.9,2.02,,,,,,
2023,7,28,8,30,-3.51,150.41,744.56,650.25,849.8,36.22,64.6,3.17,,,,,,
2023,7,28,9,30,-2.64,136.56,829.27,807.95,849.5,37.78,44.6,3.42,,,,,,
2023,7,28,10,30,-2.01,139.98,861.66,908.1,848.9,38.95,28.5,3.86,,,,,,
2023,7,28,11,30,-1.59,167.75,831.27,948.15,848.1,39.74,21.7,4.57,,,,,,
2023,7,28,12,30,-1.32,152.86,855.95,935.5,847.4,40.21,20.9,5.28,,,,,,
2023,7,28,13,30,-1.05,154.87,816.12,864.55,846.8,40.37,21.7,5.6,,,,,,
2023,7,28,14,30,-0.7,174.3,721.43,732.92,846.3,40.15,23.3,5.53,,,,,,
2023,7,28,15,30,-0.36,193.8,649.04,560.95,846.0,39.48,26.2,5.26,,,,,,
2023,7,28,16,30,0.04,158.09,493.51,361.67,845.7,38.67,31.1,4.95,,,,,,
2023,7,28,17,30,0.57,112.73,259.7,184.8,845.7,37.48,37.4,4.38,,,,,,
2023,7,28,18,30,1.57,32.13,40.65,34.12,845.8,33.83,40.4,2.84,,,,,,
2023,7,28,19,30,1.78,0.0,0.0,0.0,846.2,31.73,47.2,2.81,,,,,,
2023,7,28,20,30,1.87,0.0,0.0,0.0,846.5,31.26,61.6,2.38,,,,,,
2023,7,28,21,30,1.96,0.0,0.0,0.0,846.4,30.91,91.2,1.91,,,,,,
2023,7,28,22,30,2.16,0.0,0.0,0.0,846.0,30.32,135.0,1.81,,,,,,
2023,7,28,23,30,2.35,0.0,0.0,0.0,845.6,29.14,168.7,2.35,,,,,,
2023,7,29,0,30,2.53,0.0,0.0,0.0,845.3,27.79,179.4,2.94,,,,,,
2023,7,29,1,30,2.75,0.0,0.0,0.0,844.9,27.02,180.4,3.24,,,,,,
2023,7,29,2,30,3.08,0.0,0.0,0.0,844.7,26.39,176.8,3.46,,,,,,
2023,7,29,3,30,3.56,0.0,0.0,0.0,844.8,26.1,171.0,3.45,,,,,,
2023,7,29,4,30,4.02,0.0,0.0,0.0,845.2,25.66,166.1,3.5,,,,,,
2023,7,29,5,30,4.4,52.91,166.28,77.15,845.7,27.57,164.3,3.32,,,,,,
2023,7,29,6,30,4.53,105.68,340.65,205.07,846.1,31.59,152.5,3.74,,,,,,
2023,7,29,7,30,3.85,212.88,416.12,423.05,846.1,34.58,86.2,3.6,,,,,,
2023,7,29,8,30,2.17,240.92,525.88,610.0,846.0,37.17,70.7,4.93,,,,,,
2023,7,29,9,30,1.11,250.69,641.16,764.62,845.7,38.99,58.5,5.22,,,,,,
2023,7,29,10,30,0.86,252.67,703.68,873.45,845.4,40.23,46.7,5.36,,,,,,
2023,7,29,11,30,0.86,273.8,643.44,891.62,845.0,40.98,35.5,5.41,,,,,,
2023,7,29,12,30,0.91,206.82,743.68,905.9,844.5,41.26,26.4,5.64,,,,,,
2023,7,29,13,30,1.02,200.85,721.69,837.22,844.1,40.97,20.3,5.92,,,,,,
2023,7,29,14,30,1.12,207.69,635.01,705.8,844.0,40.47,16.1,6.04,,,,,,
2023,7,29,15,30,1.29,212.27,531.36,526.78,844.0,39.61,11.7,5.8,,,,,,
2023,7,29,16,30,1.61,178.64,339.52,332.42,844.1,38.47,358.2,5.01,,,,,,
2023,7,29,17,30,2.39,108.46,201.42,163.45,844.4,36.33,324.1,3.99,,,,,,
2023,7,29,18,30,3.2,30.21,17.56,28.77,845.2,33.22,286.0,5.76,,,,,,
2023,7,29,19,30,3.95,0.0,0.0,0.0,846.7,30.72,267.4,8.99,,,,,,
2023,7,29,20,30,4.77,0.0,0.0,0.0,847.9,29.11,249.8,8.61,,,,,,
2023,7,29,21,30,5.03,0.0,0.0,0.0,848.1,28.37,240.0,7.77,,,,,,
2023,7,29,22,30,5.44,0.0,0.0,0.0,848.6,27.7,244.2,8.86,,,,,,
2023,7,29,23,30,6.33,0.0,0.0,0.0,849.3,26.59,250.7,10.33,,,,,,
2023,7,30,0,30,7.31,0.0,0.0,0.0,849.9,25.17,252.2,10.09,,,,,,
2023,7,30,1,30,7.82,0.0,0.0,0.0,850.2,24.52,251.6,8.39,,,,,,
2023,7,30,2,30,8.02,0.0,0.0,0.0,850.5,23.94,255.4,7.56,,,,,,
2023,7,30,3,30,8.2,0.0,0.0,0.0,850.8,23.5,258.3,7.13,,,,,,
2023,7,30,4,30,8.65,0.0,0.0,0.0,851.2,23.33,263.6,7.62,,,,,,
2023,7,30,5,30,9.3,46.04,0.0,52.55,851.8,23.47,266.4,9.17,,,,,,
2023,7,30,6,30,9.78,109.75,1.14,128.55,852.2,23.74,266.9,10.18,,,,,,
2023,7,30,7,30,9.95,186.66,4.93,220.68,852.6,24.4,266.2,10.33,,,,,,
2023,7,30,8,30,9.84,227.18,9.53,272.23,853.1,25.32,268.1,10.5,,,,,,
2023,7,30,9,30,9.48,296.03,13.42,379.55,853.5,26.38,273.3,10.43,,,,,,
2023,7,30,10,30,8.8,315.06,20.01,409.17,853.7,27.84,278.9,10.09,,,,,,
2023,7,30,11,30,8.17,298.22,18.6,401.48,853.2,29.46,289.3,9.39,,,,,,
2023,7,30,12,30,7.73,330.84,37.95,440.77,852.7,30.38,298.1,8.76,,,,,,
2023,7,30,13,30,7.53,299.09,4.74,371.45,852.4,30.29,300.8,8.23,,,,,,
2023,7,30,14,30,7.7,203.65,13.16,251.62,852.4,29.57,300.6,7.29,,,,,,
2023,7,30,15,30,8.44,150.36,4.96,176.75,852.9,27.91,292.6,6.59,,,,,,
2023,7,30,16,30,9.87,100.67,0.28,116.3,854.0,25.31,278.3,6.87,,,,,,
2023,7,30,17,30,11.49,49.76,0.0,56.88,855.2,22.51,266.7,6.65,,,,,,
2023,7,30,18,30,12.5,9.74,0.0,9.82,855.8,20.53,250.8,5.02,,,,,,
2023,7,30,19,30,12.82,0.0,0.0,0.0,856.1,19.76,220.5,4.08,,,,,,
2023,7,30,20,30,12.79,0.0,0.0,0.0,856.5,19.44,208.5,4.31,,,,,,
2023,7,30,21,30,12.71,0.0,0.0,0.0,856.8,19.12,206.3,3.88,,,,,,
2023,7,30,22,30,12.66,0.0,0.0,0.0,856.7,18.89,211.9,2.86,,,,,,
2023,7,30,23,30,12.56,0.0,0.0,0.0,856.2,18.75,238.6,2.02,,,,,,
2023,7,31,0,30,12.51,0.0,0.0,0.0,855.7,18.63,257.3,1.55,,,,,,
2023,7,31,1,30,12.49,0.0,0.0,0.0,855.5,18.54,247.7,1.37,,,,,,
2023,7,31,2,30,12.47,0.0,0.0,0.0,855.4,18.44,232.2,1.58,,,,,,
2023,7,31,3,30,12.42,0.0,0.0,0.0,855.4,18.31,229.6,2.13,,,,,,
2023,7,31,4,30,12.35,0.0,0.0,0.0,855.7,18.23,231.2,2.84,,,,,,
2023,7,31,5,30,12.29,14.08,0.0,16.08,856.2,18.75,238.1,3.54,,,,,,
2023,7,31,6,30,12.11,37.44,1.01,42.72,856.6,20.15,260.8,3.68,,,,,,
2023,7,31,7,30,11.7,58.55,7.24,73.38,856.8,22.02,285.1,4.24,,,,,,
2023,7,31,8,30,11.42,80.84,13.72,108.15,856.8,23.65,291.1,4.64,,,,,,
2023,7,31,9,30,11.27,105.59,17.92,147.52,856.7,25.27,290.1,4.51,,,,,,
2023,7,31,10,30,10.99,123.33,17.26,170.4,856.5,26.81,289.1,4.39,,,,,,
2023,7,31,11,30,10.41,253.76,245.24,408.12,856.1,28.49,291.1,4.53,,,,,,
2023,7,31,12,30,9.61,223.32,238.16,437.12,855.5,29.5,294.7,4.83,,,,,,
2023,7,31,13,30,8.82,375.05,316.44,575.2,855.1,29.97,297.1,5.08,,,,,,
2023,7,31,14,30,8.21,358.71,261.2,517.45,854.8,29.99,298.3,5.23,,,,,,
2023,7,31,15,30,7.87,349.9,307.9,463.35,854.7,29.41,296.4,5.1,,,,,,
2023,7,31,16,30,7.8,222.36,184.36,289.15,854.8,28.47,291.8,4.87,,,,,,
2023,7,31,17,30,7.9,115.22,180.37,146.88,855.1,27.24,287.2,4.47,,,,,,
2023,7,31,18,30,8.04,26.53,25.13,27.12,855.7,25.51,282.8,3.03,,,,,,
2023,7,31,19,30,8.17,0.0,0.0,0.0,856.3,23.56,270.0,1.76,,,,,,
2023,7,31,20,30,8.39,0.0,0.0,0.0,856.9,22.75,238.6,1.63,,,,,,
2023,7,31,21,30,8.69,0.0,0.0,0.0,856.9,22.0,215.1,1.98,,,,,,
2023,7,31,22,30,8.99,0.0,0.0,0.0,856.7,21.35,210.1,2.37,,,,,,
2023,7,31,23,30,9.2,0.0,0.0,0.0,856.3,20.77,213.0,2.65,,,,,,
2023,8,1,0,30,9.33,0.0,0.0,0.0,856.0,20.3,219.6,2.86,,,,,,
2023,8,1,1,30,9.37,0.0,0.0,0.0,855.8,19.87,230.1,2.95,,,,,,
2023,8,1,2,30,9.43,0.0,0.0,0.0,855.9,19.46,242.2,2.98,,,,,,
2023,8,1,3,30,9.61,0.0,0.0,0.0,856.2,19.07,250.5,2.99,,,,,,
2023,8,1,4,30,9.98,0.0,0.0,0.0,856.5,18.77,257.8,2.94,,,,,,
2023,8,1,5,30,10.36,49.09,125.87,68.53,856.8,20.68,263.9,3.51,,,,,,
2023,8,1,6,30,10.03,103.16,444.13,255.18,857.1,23.5,280.5,4.11,,,,,,
2023,8,1,7,30,9.1,126.27,617.3,452.5,857.1,26.08,297.1,4.1,,,,,,
2023,8,1,8,30,8.33,140.07,721.58,637.03,857.0,27.97,302.7,3.99,,,,,,
2023,8,1,9,30,7.54,152.05,795.09,788.55,856.8,29.59,302.6,4.06,,,,,,
2023,8,1,10,30,7.02,164.51,815.89,893.35,856.5,30.86,301.7,4.28,,,,,,
2023,8,1,11,30,6.68,178.9,812.46,939.85,856.0,31.83,304.0,4.47,,,,,,
2023,8,1,12,30,6.26,162.95,828.07,925.45,855.3,32.52,308.4,4.52,,,,,,
2023,8,1,13,30,5.7,151.74,833.41,867.72,854.7,32.94,312.8,4.47,,,,,,
2023,8,1,14,30,4.86,147.13,773.06,729.72,854.3,33.01,316.6,4.29,,,,,,
2023,8,1,15,30,3.78,132.5,687.75,554.25,854.0,32.75,319.6,3.97,,,,,,
2023,8,1,16,30,2.79,105.6,614.5,375.02,853.8,32.13,323.2,3.47,,,,,,
2023,8,1,17,30,2.04,80.55,425.0,186.43,853.7,31.07,326.1,2.76,,,,,,
2023,8,1,18,30,2.18,25.41,70.29,28.95,853.9,28.63,322.0,1.46,,,,,,
2023,8,1,19,30,1.95,0.0,0.0,0.0,854.2,27.78,298.5,0.8,,,,,,
2023,8,1,20,30,1.85,0.0,0.0,0.0,854.4,27.11,227.2,0.75,,,,,,
2023,8,1,21,30,1.85,0.0,0.0,0.0,854.3,25.87,207.0,1.3,,,,,,
2023,8,1,22,30,1.96,0.0,0.0,0.0,854.3,24.8,203.9,1.65,,,,,,
2023,8,1,23,30,2.07,0.0,0.0,0.0,854.1,23.73,203.1,1.86,,,,,,
2023,8,2,0,30,2.31,0.0,0.0,0.0,853.9,22.91,201.5,1.97,,,,,,
2023,8,2,1,30,2.62,0.0,0.0,0.0,853.9,22.09,200.2,2.14,,,,,,
2023,8,2,2,30,2.85,0.0,0.0,0.0,854.0,21.24,201.8,2.39,,,,,,
2023,8,2,3,30,3.06,0.0,0.0,0.0,854.2,21.05,201.5,2.64,,,,,,
2023,8,2,4,30,3.13,0.0,0.0,0.0,854.3,21.18,201.5,2.82,,,,,,
