candidate_id,heliostat_count,annual_energy_proxy_gwh,energy_ratio_vs_baseline,capex_proxy_musd,lcoe_proxy_cent_kwh,flux_risk_index,min_neighbor_m,terrain_elevation_range_m,terrain_slope_p95_pct,terrain_slope_mean_pct,layout_quality_score,sector_coverage_ratio,annular_coverage_ratio,ellipse_axis_ratio,extent_x_ratio,extent_y_ratio,is_publishable_geometry,x_scale,y_scale,radial_scale,radial_wave,twist,az_wave,petal_amp,petal_order,petal_phase,petal_twist,north_bias
deform_0913,11915,447.49246470848703,0.9984154683556518,843.6665897715004,15.265001194484979,0.9965071824904634,17.462975147003288,36.12554428751014,1.2763415927347075,1.0086419997945288,1.0,1.0,1.0,1.011146147588728,1.0,1.0,1,1.0251318496268302,1.0005250689674658,0.011148568476766797,0.002577356867694426,-0.0182558802666846,-0.01632548977709908,-0.0038799782896661097,4.0,-2.646091268332073,-0.0031391956645971508,0.00276117166775197
deform_0914,11915,448.6752844379384,1.0010544971824942,843.621568,15.223946391423802,0.9895446084582228,16.295326772137113,33.94170976380474,1.2781181463050157,1.0103148157939177,0.9388911733120396,1.0,1.0,1.0572465415449481,0.9388911733120396,0.9864633646347888,1,0.9672815390519344,0.9885042537241273,-0.017664181445924205,0.01645247250285246,-0.01599247152394514,0.007553638066160766,-0.006262640413295269,6.0,2.642953647479538,0.009115903999714452,0.003784035249293556
deform_0915,11915,447.860883106906,0.9992374590187748,843.621568,15.25162999290007,0.9768517552781935,16.684042744952464,34.671627505699234,1.2763601878244757,1.0102273602815626,0.9889860014113906,1.0,1.0,1.0214716831933888,1.0,0.9889860014113906,1,1.0109194107020847,0.9674233097118985,0.004366631711853964,0.012920661506026485,-0.029593261408718055,0.012281892751514038,-0.017907233588828193,4.0,-0.6371084721632805,0.0019974254237490156,0.001132236117688569
deform_0916,11915,448.0133894272316,0.9995777209924245,843.6374988121795,15.24672616206837,1.0116362025650092,16.755894380036604,35.39827030448623,1.2763887577200936,1.0084134788951082,0.9727743944719115,1.0,1.0,1.0464547099201402,0.9727743944719115,1.0,1,0.993744863177547,1.034016984809631,-0.01803145452209194,0.0017648247267090002,-0.012942682752428901,-0.001816479815888155,-0.005952602151472752,4.0,1.5145201953145824,-0.007007405348490615,-0.011897382813235892
deform_0917,11915,448.40152015876146,1.0004436925040476,843.621568,15.233241125100443,0.9866817745541347,16.60860333697965,34.1312844354527,1.2777025580337846,1.0105852372127762,0.9631934965115154,1.0,1.0,1.0206199866161696,0.9892092726364374,0.9631934965115154,1,0.9960347480470993,0.9692878213610745,-0.005348367842750251,-0.0006609676352839107,0.0166269445951115,0.0019718274192181175,0.0,0.0,0.0,0.0,-0.0013336838081970653
deform_0918,11915,447.22282984396685,0.9978138769529444,843.6236820924611,15.273427783506165,0.9868689079273655,16.91674805738776,35.05285231152561,1.2768136748870005,1.0102408637741565,0.9737160300258453,1.0,1.0,1.0734611323137597,1.0,0.9737160300258453,1,1.0261419528897118,0.9724827883414189,0.013446815490507531,-0.013132410685815974,-0.009873162606692566,0.017338452648672707,-0.0065751497315164505,4.0,-1.1129679108604256,-0.011750068463946068,-0.0011266065395270398
deform_0919,11915,447.9353236108491,0.9994035457274245,843.6361246200527,15.249358509970898,1.0047750254063033,16.90090747549624,35.36391550131634,1.2768883561564381,1.0081911606798155,0.9897543237147959,1.0,1.0,1.0267017606538844,0.9897543237147959,1.0,1,0.988695087351567,1.02868000600244,-0.00750648089942197,-0.014057035338884964,-0.03003372178702257,0.006934599482612654,0.02190373862702982,6.0,-3.025831618614131,0.0004376913623422452,-0.011988823560187104
deform_0920,11915,448.068847641104,0.9997014556761217,843.6341243242529,15.244778071608046,0.9999374072916357,17.180008284869306,35.313908106320696,1.2755635384643156,1.0091715061268898,1.0,1.0,1.0,1.001318936954632,1.0,1.0,1,1.006835160946108,1.0223428225775149,-0.01071034823362006,-0.011136779403369945,-0.0028921993091281864,0.010765883003629032,0.0,0.0,0.0,0.0,0.0003386656575416879
deform_0921,11915,447.8737679280078,0.9992662067759095,843.6364956134508,15.251461085721118,0.9830651928302688,17.04179726759055,35.37319033627091,1.2769992890389459,1.009788686805662,0.9875058424414044,1.0,1.0,1.019042943966409,1.0,0.9875058424414044,1,1.0326203315001983,1.004865207456653,-0.01487531313470677,0.0013536814546390268,-0.022826537252291137,-0.0035585875634623794,0.013199521457830318,4.0,-2.096159114536917,0.003095942943858619,-0.00022209122226197336
deform_0922,11915,448.2800075600425,1.0001725816636895,843.62666977756,15.237462456847535,1.0055094270897968,16.966676673254636,35.12754443899826,1.2763569572361186,1.009323738498137,0.993690233870843,1.0,1.0,1.0093232291144332,0.993690233870843,0.9967143745046275,1,0.9738683150771149,0.9828005838283864,0.015054597520253975,-0.005618129254567136,-0.01074772041310542,-0.012205781203834924,0.0,0.0,0.0,0.0,0.011383057639918315
deform_0923,11915,447.6039980613273,0.9986643141653477,843.6570670009672,15.26102522367184,1.0158957799727648,16.90939312334937,35.88747502418073,1.2757846553802765,1.0070650300232915,0.9886529091232839,1.0,1.0,1.0479660124747678,0.9886529091232839,1.0,1,0.9754149486276554,1.0304334790004077,0.007443213443751623,-0.009767476483933257,-0.01753773946025882,-0.0005091246254629936,-0.01879635157089907,6.0,0.7716563399994967,-0.0023861400067423984,-0.004023071370101735
deform_0924,11915,448.92757673956686,1.001617395010633,843.621568,15.215390702992147,0.9793259082215138,16.342117313612896,33.34319359998244,1.2799012132119079,1.0114495359077251,0.9166666666666666,1.0,0.9166666666666666,1.0158730623090346,0.9630834481998835,0.9421366667514015,1,0.9785094607645084,0.9754773382437363,-0.024850715448557156,-0.008266950201156373,-0.007597234044133563,0.019905926857544925,0.0,0.0,0.0,0.0,-0.0034039826217061118
deform_0925,11915,447.7420784956849,0.9989723900602787,843.6558619192363,15.256297041173438,0.9966922541766494,17.305368259219765,35.85734798090516,1.2758754376104111,1.0089752925537776,1.0,1.0,1.0,1.0131659473958272,1.0,1.0,1,1.002641522465395,0.9894399307665076,0.018314529618685044,-0.0034072608704938875,-0.012662566169280316,-0.003833719868109948,0.025548703446079023,4.0,-2.7961315442795436,-0.0020357471817175968,-0.001530523865282886
deform_0926,11915,448.23639899333136,1.0000752851257788,843.6225290859534,15.238870101738495,1.0039081310962503,16.72415225602016,35.02402714883374,1.2768345974393194,1.0087256630619668,0.9782483357424492,1.0,1.0,1.0298765901753053,0.9782483357424492,1.0,1,0.9805397668558613,1.0091874266618235,-0.006918744238203479,-0.004902331807391922,-0.019955616431776128,-0.007462680387814001,0.010259368617337988,6.0,-2.8618113236219442,0.0027622048672399317,0.006862555485983128
deform_0927,11915,447.3720559120741,0.9981468202456928,843.6485932916364,15.26878401254149,0.9833089184314397,17.161139177584246,35.6756322909107,1.276361183590154,1.0092106947120296,0.9970474266132859,1.0,1.0,1.0350872091050927,1.0,0.9970474266132859,1,1.016375102047925,0.9790345407760292,0.0195831764920636,-0.0003603112006841831,-0.02074449227002384,0.005999328432816621,-0.012298842156347248,6.0,0.8473097018325162,-0.007796442011112612,0.00026661030566594787
deform_0928,11915,447.481949247855,0.998392006958243,843.6860638861443,15.265712275493424,1.0039144530100135,17.34506813363514,36.61239715360648,1.2780444942400193,1.0092583801508042,0.9943112388563744,1.0,1.0,1.0356552149038576,1.0,0.9943112388563744,1,1.0066271423645161,0.9927092218495562,0.024455490837527925,-0.016508187221212195,-0.015592002570295499,-0.007619531130962361,0.018683020934763924,4.0,-0.9011958634688422,-0.010361907574464093,-0.004248338041768067
deform_0929,11915,447.73122185014773,0.9989481674337685,843.621568,15.256046806863411,0.984178754070915,16.59307757681918,34.7799626830772,1.276920670687057,1.010644159046472,0.9816313072432667,1.0,1.0,1.0232678915653237,1.0,0.9816313072432667,1,1.0261598656350228,0.9830551365613431,-0.01002725783331287,0.014475519256809014,0.00651288743843674,0.019704913434962546,-0.0076450597754545505,6.0,0.37049408517997806,-0.011449996715662821,0.0010134015583705466
deform_0930,11915,446.98524572179565,0.9972837950380099,843.7072665189951,15.28306006492838,1.0056138576773404,17.936885940517907,37.142462974876935,1.2774196148460222,1.0074202667817693,1.0,1.0,1.0,1.0016302086013438,1.0,1.0,1,1.0276608922950956,1.0298389081899586,0.018144521611995028,-0.008736635051385682,-0.019486788602872455,-0.01527291910697544,0.004540537100817886,8.0,1.721379753952493,0.0013880460738142988,0.006166916722861057
deform_0931,11915,448.30929456157065,1.0002379248764885,843.6375874162204,15.236664208855403,0.9915888951351489,16.718259580657183,35.40048540551061,1.2773111037436808,1.0098256670532972,0.972530946253671,1.0,1.0,1.0285278041186088,0.972530946253671,0.9940515291294074,1,0.9741053148693711,0.9934989957775889,0.0014165942399338334,0.005307264866017618,-0.027317015395165872,0.010288694253180158,0.022431447738735042,4.0,-2.5610988646415143,-0.009437125700534395,0.011193019817764365
deform_0932,11915,447.6790698509325,0.9988318093566417,843.6547491459071,15.258424164813288,0.9980876456135247,17.438885917203347,35.82952864767708,1.2755242782852105,1.0083998252586257,1.0,1.0,1.0,1.0144301685150763,1.0,1.0,1,0.992176551862768,1.0026542759351904,0.021072173110912244,0.0012589839329252527,0.00800588241767787,0.016526483863143853,-0.008746100637242394,6.0,2.996715160691834,0.0035305956054080927,-0.0035354221412681637
deform_0933,11915,447.5567916322383,0.9985589903158412,843.6416883297476,15.262356676968011,0.9813027158826756,17.14746378246061,35.50300824368992,1.2751752918815893,1.0092958457425352,1.0,1.0,1.0,1.0024029461233424,1.0,1.0,1,1.0284449711425974,0.9993026844689067,0.0006425732812201275,0.016741341064579914,-0.0066550430477486,0.015520440066553762,0.0,0.0,0.0,0.0,-0.007955896645071375
deform_0934,11915,448.15592612326566,0.9998957394024584,843.621568,15.241589097186758,1.0180339515215573,16.500067231255635,34.987364082443264,1.2775580301330194,1.0083289315819972,0.9439177034075559,1.0,1.0,1.0839976063726826,0.9439177034075559,1.0,1,0.9676513917515401,1.0112164099513485,-0.007046701543476527,0.017939057169509536,0.00589827639849691,-0.014218022328378122,0.0026333272824811613,4.0,0.48137601726527857,-0.006484617322020785,-0.007844335836080164
deform_0935,11915,448.38230501481684,1.000400820950996,843.621568,15.233893936145142,0.9897528939557039,16.634472969606506,34.181256469377104,1.2773101876172088,1.0102964142060624,0.9748954308814196,1.0,1.0,1.0054367466221579,0.9863325307038032,0.9748954308814196,1,1.016826866449046,0.9860724273701142,-0.021095787464768263,0.009577876612066463,0.007381540663660688,-0.005753353886487265,0.01138602841155999,4.0,1.2073658537736902,-0.003656708788759287,0.0018135005163040785
deform_0936,11915,447.21144051354014,0.9977884658352854,843.6850966607916,15.274928670095552,1.0085799559477018,17.286653994484336,36.58821651978906,1.2768790362186115,1.0070598597362534,1.0,1.0,1.0,1.0584824583182235,1.0,1.0,1,0.9804406993657513,1.028374495499493,0.023249344330673764,0.0026734339355242824,-0.026151091237743326,-0.0028656097689660556,0.0,0.0,0.0,0.0,0.0015390838468105211
deform_0937,11915,448.357126181887,1.0003446436111414,843.621568,15.234749440937842,0.9976501998867134,16.957223533572773,34.879814779886374,1.2773480841522697,1.0098324600371078,0.9856763401276226,1.0,1.0,1.0001875631142534,0.9920335279408045,0.9856763401276226,1,0.9866616716162746,0.9769145760678057,0.007340069682590752,0.0010473728585162594,-0.016591190409831657,-0.013041067966070208,0.0015941123067356039,4.0,-0.5430432243179832,-0.0076503823525771245,0.003837725389744244
deform_0938,11915,448.4060845549787,1.0004538762817565,843.621568,15.233086063537804,0.9839253005415185,16.925192962979224,34.50175469877263,1.2778041325691216,1.0098303692932633,0.9820004253824121,1.0,1.0,1.0032452044136815,0.984952193700449,0.9820004253824121,1,0.9654507718663798,0.9758153740822716,0.014824785266469305,-0.006805682371016244,0.030723176568898405,0.019774231173158626,0.0,0.0,0.0,0.0,-0.0030067371313739124
deform_0939,11915,447.72171272145323,0.9989269512973463,843.621568,15.256370828925181,0.9782731943771997,16.84751310640137,34.99240318680154,1.2767228533343624,1.0102466449378082,0.9844461619119461,1.0,1.0,1.0311957732705015,1.0,0.9844461619119461,1,1.0166353177539402,0.9716837235990128,0.007385172644285835,0.005582379048667017,0.023731831934957336,0.004244182523331568,0.0,0.0,0.0,0.0,0.008997579520794798
deform_0940,11915,448.19754403117037,0.9999885945146437,843.6251790121464,15.240239055156668,0.9911781012344256,17.080229513928334,35.0902753036612,1.276022589278934,1.0093301457366322,0.9862622108464963,1.0,1.0,1.027739205079771,0.9862622108464963,1.0,1,0.9762698269433878,0.9777286782396009,0.019243527050030927,0.012454534259935392,0.01684922911933507,0.0027818106421826257,0.005990579621937445,8.0,1.5921856247997015,-0.0006661003733599551,0.011205083494325425
deform_0941,11915,448.54809863977425,1.0007707286763028,843.621568,15.228263140907018,0.9874215911632934,16.707537298828882,34.37727524430238,1.277792762785628,1.0100357690116033,0.9660313409314726,1.0,1.0,1.0266067192722863,0.9660313409314726,0.9855638163121974,1,0.9788525073672959,0.984517786590115,-0.005406603869483207,0.012734389498758759,-0.00487894265381604,0.019562408485838154,0.001646294288410028,6.0,-2.2133553238406103,-0.005188468497427225,-0.008114795406877548
deform_0942,11915,448.16378708947315,0.9999132782681974,843.6285030718625,15.241447046562033,1.000237582166026,16.774214234940885,35.17337679656271,1.276663215520922,1.0087066295335294,0.9669201057937291,1.0,1.0,1.0528525827001944,0.9669201057937291,1.0,1,0.9816651665924098,1.0132777670815183,-0.007884391658309283,0.00992275200455479,-0.029564999002081184,-0.0026246829544055716,0.0,0.0,0.0,0.0,-0.008782462979243668
deform_0943,11915,447.1279584891226,0.9976022062866191,843.6903177209861,15.277875154784214,1.004899160339909,17.662534335899554,36.7187430246513,1.276810241147038,1.00736057913793,1.0,1.0,1.0,1.0040949916587436,1.0,1.0,1,1.0066004518387008,1.02990907118134,0.02079639186572485,-0.01372312597289457,-0.020557053488160587,0.007556082607802651,9.32393106647042e-05,8.0,-1.3685461941302626,-0.005336874414326467,-0.005608244259762254
deform_0944,11915,447.67694331054264,0.998827064760952,843.6614818534001,15.2586184138807,0.9984738920987156,17.18081287098516,35.99784633500326,1.276277651426945,1.008598969762162,0.9983266238067755,1.0,1.0,1.0341644439212216,0.9983266238067755,1.0,1,0.9892262386549158,1.0119916285507358,0.01082681247574628,0.004814376377158931,-0.030334362181196124,0.004301567220810966,-0.011741559828969954,8.0,2.8701365803307324,-0.007642459580424615,0.007962125653041476
deform_0945,11915,447.9175207967925,0.9993638252710231,843.628836550774,15.249832864455662,1.0100103629222255,16.946943485155806,35.18171376935152,1.2762745684721721,1.0088665014588412,0.9984090155693114,1.0,1.0,1.0111800093830443,0.9984090155693114,1.0,1,0.9671777800328103,0.9962508125318211,0.020853175273492883,-0.014675841271057184,0.025131770769942594,-0.0023788824576349843,0.011671246806184473,8.0,-3.080365090513583,0.007035834531395644,0.0038748502450290725
deform_0946,11915,447.72179930640965,0.9989271444799508,843.6403860413178,15.256708190989883,1.0044831710486581,17.160339254529493,35.470451032943856,1.2760302535157448,1.0083532126401116,1.0,1.0,1.0,1.0092585692061258,1.0,1.0,1,0.9854954275712058,1.0069060796975966,0.015135528636213154,-0.007338325878480071,0.031028842298082546,0.00786369397970451,-0.017077212480131106,8.0,1.3167992087489253,-0.008669858710717172,-0.01080974115311205
deform_0947,11915,447.34865781682237,0.9980946159694832,843.6738172636661,15.27003917026526,1.0150683610479023,17.07963981971665,36.30623159165293,1.2767563240367428,1.0074266330687918,0.9971187224091065,1.0,1.0,1.0563564269617363,0.9971187224091065,1.0,1,0.9703234928557438,1.0291502204428782,0.021006805491056123,-0.006119121769105038,-0.0010789016390694711,0.006296847442004223,0.0,0.0,0.0,0.0,0.006331472974019942
deform_0948,11915,448.4833230228298,1.0006262056216593,843.621568,15.230462598700223,0.9710592709877472,16.583491133111618,34.47022774675111,1.277941924204476,1.0107009297157057,0.9626816109981707,1.0,1.0,1.0112090250066723,0.9795670798229008,0.9626816109981707,1,0.9878450130181581,0.9798842666162725,-0.010003053946472258,-0.0011783065658052781,-0.030743436709132838,0.014471217703579068,-0.020027826882269947,4.0,0.19644952861525322,-0.010113705293598204,0.0060295471408384
deform_0949,11915,448.75362852728284,1.0012292933116462,843.621568,15.221288571764093,0.9886031251736199,16.541471286890236,33.84326614665838,1.2791535244924832,1.0106490930792171,0.959744643165966,1.0,1.0,1.003621464314893,0.969250884611211,0.959744643165966,1,0.9786446982636947,0.9652611820032397,-0.00580036260975892,0.0010340734270053442,0.01804204159622535,-0.002204059184205461,0.0,0.0,0.0,0.0,-0.0031375481221384612
deform_0950,11915,447.9827439032218,0.9995093467344865,843.6365394053012,15.247751817238353,1.006624207236942,17.150853258523433,35.374285132527575,1.2760018472486798,1.0084946037824194,0.9962945113620013,1.0,1.0,1.0189867525908491,0.9962945113620013,1.0,1,0.9959646966096009,1.012627814683486,0.0016518334282622886,-0.003955980636713263,0.019141187847465005,-0.006079873868709337,0.0,0.0,0.0,0.0,-0.009293531180633996
deform_0951,11915,448.2924896732503,1.0002004309257158,843.621568,15.23694604479916,0.9979722661110326,16.884811469952577,34.28451362597161,1.2761301390477,1.0091018794223103,0.9965406572663852,1.0,1.0,1.0028952762437378,1.0,0.9965406572663852,1,1.0089082205298678,0.9956911784851993,-0.010660909800117115,0.0008270780251246647,0.02040772691180371,-0.016209894114599846,0.023433117753129267,4.0,-1.7179013697336192,-0.004705856699995379,-0.007992596230818966
deform_0952,11915,448.4514242591975,1.0005550352187058,843.621568,15.231545955559328,0.9977155545153285,16.649068968147226,34.73749965593629,1.2781669993808564,1.0092816001586107,0.9572270422597641,1.0,1.0,1.0504864496752127,0.9572270422597641,0.9992976029125454,1,0.9943293432206093,1.009484225182929,-0.023260270400485977,0.01770852768558825,-0.027811818843614364,-0.01362812613481679,0.0,0.0,0.0,0.0,-0.008476224635757229
deform_0953,11915,448.7766263535968,1.0012806045343845,843.621568,15.22050854773813,0.9963211645215588,16.46515091486415,33.71960256708326,1.2786923725223016,1.0099778711236416,0.9595642396444131,1.0,1.0,1.0074429196576833,0.9595642396444131,0.9606914714393708,1,0.9802488305952405,0.9669322259333044,-0.010696436852544011,0.007229712993439028,0.033426138093766,-0.015581361361881402,-0.004084372604940753,6.0,0.6169191522542223,-0.008636041070844473,-0.008522936558657435
deform_0954,11915,448.1994451631542,0.9999928361940681,843.6253830644449,15.240178096710608,0.9914814975572749,16.96585817671471,35.09537661112245,1.2763124557199608,1.0098224201486143,0.9895904923794349,1.0,1.0,1.0081379519413918,1.0,0.9895904923794349,1,0.9850128738331768,0.9710926635063793,0.016984308267721106,-0.0005557459136397401,-0.022095511741283495,-0.007543907684865387,0.0,0.0,0.0,0.0,0.00933492031474615
deform_0955,11915,447.7417325719512,0.9989716182582176,843.6482658589002,15.256171464256695,0.9980453618478871,16.931706189932438,35.66744647250471,1.2754817025689227,1.0078946534369777,0.9771981481717686,1.0,1.0,1.0627548786754928,0.9771981481717686,1.0,1,0.9920496943245916,1.0306236526115224,-0.005266981410852099,0.009905102782248577,0.03164247439574365,-0.006146697994516646,-0.0052764985756599235,6.0,-1.1272805343191772,-0.00785292773207217,-0.006114233177478692
deform_0956,11915,447.53313483283006,0.9985062088360986,843.6637102539593,15.263561872492355,1.008584580253952,17.20972214289332,36.05355634898092,1.2759511533582908,1.007326267034245,1.0,1.0,1.0,1.049609810297268,1.0,1.0,1,0.9960635465184432,1.0299902072115694,0.005595201086747846,0.005595792808231997,-0.01632188518666188,-0.004424139353424334,-0.007624632566962167,4.0,0.755163286295073,0.008619211909218532,-0.006046271001719279
deform_0957,11915,448.33129410131164,1.0002870087885236,843.621568,15.23562724108314,0.9930219134595399,16.823315186801043,34.70524217258776,1.2773489465932577,1.0099853259513314,0.9755193121714106,1.0,1.0,1.0079034466099253,0.9893851101295592,0.9755193121714106,1,1.0080716701115526,0.9916566105205961,-0.013512326059599695,-0.0007429781302918,-0.01885053114649433,-0.010262282135571952,-0.019863022255640107,4.0,1.893498760336474,-0.00507466747975048,-0.0017447570808297279
deform_0958,11915,447.5163562635271,0.9984687736065694,843.6475827615036,15.26384235421595,1.0225274319864042,17.01652326211141,35.650369037588916,1.2746587766000834,1.0068529149683971,0.9980674687024255,1.0,1.0,1.061239602294579,0.9980674687024255,1.0,1,0.9713547882671768,1.0224187701800125,0.016776208893984228,-0.0007674661551520141,0.011687986425396694,-0.010535877848655346,0.0249253506307035,4.0,-0.08951621012333,0.00482168120185816,0.0020707720861125305
deform_0959,11915,447.74852956973797,0.9989867832682767,843.655754845184,15.25607529515031,0.998846238932028,17.135745215979263,35.85467112959941,1.2754969172006205,1.0082450846022672,0.9917754383542073,1.0,1.0,1.0433029991578688,0.9917754383542073,1.0,1,0.9994503578194781,1.0298338869121342,-0.005052570046292688,0.007290527540186751,-0.018575392413905215,0.016829908555496386,0.0017200646721883123,4.0,0.4311144128968176,-0.009394294269762115,-0.0020072580930892616
deform_0960,11915,447.66452525024806,0.9987993584095318,843.6583574824148,15.258985173196798,1.0063049943647477,17.41598136597388,35.9197370603697,1.2751125998917598,1.0078564646131922,1.0,1.0,1.0,1.0199235276057839,1.0,1.0,1,1.0052642340939444,1.0217174875139081,0.0065352577624303645,-0.0023825946478085672,0.00776398908203501,0.0002696167131337676,0.00491268587281192,6.0,-1.835943840174778,-0.0004981722253437071,-0.011715019197834554
deform_0961,11915,448.6732171242513,1.0010498847294902,843.621568,15.224016537515757,1.0112365211349719,16.662722985482574,34.16024625172986,1.2783096410576407,1.0096430704452806,0.9674617128102267,1.0,1.0,1.003490505059967,0.9769169002947854,0.9674617128102267,1,0.9887591447015187,0.987050759690345,-0.015021476702744908,-0.0071680799745372,0.004683601652971818,-0.013322165343463697,0.0071837545444607236,6.0,-1.9116017772958258,0.008485630475425165,0.00028328621592336317
deform_0962,11915,447.6023919943574,0.9986607308153868,843.621568,15.260437834134963,0.9905934223038532,16.851733907249635,34.856665475438376,1.2771034345908443,1.0100764765507488,0.9696249779080922,1.0,1.0,1.0640181273501061,1.0,0.9696249779080922,1,1.0135679964707462,0.9687384875889912,0.015585774645058885,-0.014860921114108812,0.003965265523950358,0.002413328615269949,0.0,0.0,0.0,0.0,-0.010426847337751562
deform_0963,11915,448.3274734609126,1.000278484429402,843.621568,15.235757078883381,0.9909494772290617,16.937479695417927,34.61453725979527,1.277007996450214,1.0099608651324177,0.9801797380127076,1.0,1.0,1.0079858683049683,0.9941930720240396,0.9801797380127076,1,0.9843671170417797,0.9766487700722344,0.007965470705199998,-0.002176872090783228,-0.0010204776152458114,0.009916824387286517,0.0,0.0,0.0,0.0,-0.005422606619334818
deform_0964,11915,447.56199696306885,0.9985706041042935,843.7014625347641,15.263260534496148,1.0095352390962027,17.384211860994363,36.997363369101095,1.2783932294098894,1.0087586474628047,1.0,1.0,1.0,1.0092048195708296,1.0,1.0,1,1.0093093122744252,1.0266129390176941,0.002771577909877608,-0.008117357268472153,0.023030454579906406,-0.017390855868790262,0.025525579797544492,4.0,-0.8203123524853719,-0.010013855967945944,0.008432184105482566
deform_0965,11915,447.411452008584,0.9982347181998493,843.6270197791155,15.267049130208605,0.9961666898699391,17.405024505576833,35.136294477886395,1.2744991335980262,1.0084995674010149,1.0,1.0,1.0,1.025365618957818,1.0,1.0,1,1.0091602558763024,0.9952882172626064,0.020702434737289145,-0.009519885501989999,0.03251434204257021,0.016609320348983016,0.024896040876040932,4.0,-0.1566237250063045,0.007326730409826499,-0.0037937980250916797
deform_0966,11915,447.972804435131,0.9994871704533831,843.6448647900478,15.248240604175525,0.9954581487182276,17.25818361656413,35.582419751195175,1.2754948351362043,1.008780195068087,0.9974870929694408,1.0,1.0,1.0236594592350248,0.9974870929694408,1.0,1,0.997979892639572,0.9969605684001578,0.009581142237419946,0.01451359503708002,-0.022328374404769157,0.0028007721766788174,-0.0003342542914640742,6.0,-2.939041035463474,-0.0014562648962970649,-0.011603669815012452
deform_0967,11915,448.27849010573703,1.0001691960204204,843.621568,15.23742188885494,0.9960446280542149,17.019175247065355,34.80411604580695,1.276661953263422,1.0095085718132488,0.9860654919630586,1.0,1.0,1.0052817200802153,0.9974798112703672,0.9860654919630586,1,0.9981319629865131,1.0140926568006452,-0.011609659272474815,-0.014592683000383428,0.0037570493525254794,0.018620963794466084,0.0,0.0,0.0,0.0,-0.00950441402774142
deform_0968,11915,448.1108895428164,0.9997952567751325,843.621568,15.243120925735381,0.9794045945854706,16.52722459360194,34.57283701079382,1.276946917640144,1.0114368881928668,0.962831654711752,1.0,1.0,1.0361027731713435,1.0,0.962831654711752,1,1.0091601155471117,0.9882677911426341,-0.016543642420386168,-0.01050616184941977,-0.0011980801568709648,0.018664773349408668,-0.014158124228927902,6.0,-2.055704963258534,-0.011800925804812512,0.011317242263970725
deform_0969,11915,448.31694329877496,1.0002549902309703,843.6229482324724,15.236139867037167,1.0061037654033975,16.916616151870784,35.034505811807776,1.275864941722653,1.0091364751431733,0.9858718356942974,1.0,1.0,1.0115609296373569,0.9858718356942974,0.9910645421829001,1,0.9704290151653218,0.9778332066702324,0.014832298769151063,-0.0010262305786067662,0.0005722743696632282,-0.005091321688710102,-0.015643333281251136,8.0,-0.9677882807136262,-0.002833896711670534,0.0020940862130391837
deform_0970,11915,448.0839825778016,0.9997352237417388,843.631665752095,15.244218722802344,1.0085464401115052,16.68555543207482,35.252443802376774,1.2771644345419586,1.0089840572413364,0.964376933499973,1.0,1.0,1.0572922496742443,0.964376933499973,1.0,1,0.9737411203401044,1.00308313423446,0.0013983721121602274,0.010992791142159706,-0.03016739030130295,-0.01706962126118434,-0.015443171762877954,8.0,2.7553541091216625,0.008396242632115233,-0.0035772832517137233
deform_0971,11915,448.11527729592353,0.9998050464384655,843.621568,15.242971671615752,0.9902530307178151,16.854475820794224,34.59960415724299,1.2780018975231648,1.0104978359846994,0.9709022923915834,1.0,1.0,1.03094318142199,1.0,0.9709022923915834,1,0.997535341103774,0.9785263824548438,0.001792653072346502,-0.009758331048551805,-0.007601446077351342,0.0046420813665797485,-0.012656541197702206,8.0,1.9680562147456282,-0.006552546098781812,0.004041978648506479
deform_0972,11915,448.44998892035153,1.0005518327859966,843.621568,15.231594706657855,1.002807834293799,16.807603268476893,34.633572965386975,1.2777137960682656,1.0094102500846598,0.9734001801382409,1.0,1.0,1.0252349377753789,0.9734001801382409,0.9917546639429762,1,0.9829074744711168,0.9957300053533503,-0.006103038064275607,0.0014037568686689726,0.012207525982908675,-0.009690231647422892,0.0,0.0,0.0,0.0,0.0012057800000967143
deform_0973,11915,447.9695961585532,0.9994800123597509,843.6379226052567,15.2482243336752,1.0300072076764666,16.656867021554536,35.40886513141572,1.2760143528531616,1.0075633959857135,0.972183344942551,1.0,1.0,1.0457961621221905,0.972183344942551,1.0,1,0.9737332881221401,1.0100071832284752,0.0008966137969649082,0.0012062445581110144,-0.002296244378710295,-0.017327807402443645,-0.017762543154098864,8.0,1.3978742597234382,0.010707180204092313,-0.005913098043989386
