year,weather_file,interpolation_method,layout_id,annual_dni_kwh_m2,positive_dni_hours,annual_dni_weighted_eta,annual_thermal_proxy_mwh,opteff_table_mean,baseline_annual_thermal_proxy_mwh,baseline_annual_dni_weighted_eta,delta_annual_thermal_proxy_pct,delta_annual_dni_weighted_eta_pct,annual_rank
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,linear_nearest,baseline_full,2012.398,4254,0.3649122038446785,1009883.4928224258,0.35728608332420614,1009883.4928224258,0.3649122038446785,0.0,0.0,10.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,linear_nearest,ctrl_radial_expand_015,2012.398,4254,0.361484382658051,1000397.1013116733,0.35409984406718314,1009883.4928224258,0.3649122038446785,-0.9393550422573838,-0.9393550422573727,15.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,linear_nearest,deform_0276,2012.398,4254,0.37712639060197295,1043685.8854376423,0.368531810689137,1009883.4928224258,0.3649122038446785,3.3471576528838476,3.347157652883914,1.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,linear_nearest,deform_0893,2012.398,4254,0.3657998978811021,1012340.1592331842,0.3581512584642348,1009883.4928224258,0.3649122038446785,0.24326235929379436,0.24326235929381657,9.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,linear_nearest,deform_1387,2012.398,4254,0.36758659331003873,1017284.784820857,0.3598089438890156,1009883.4928224258,0.3649122038446785,0.7328857290008761,0.7328857290008761,5.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,linear_nearest,joint_g02_0333,2012.398,4254,0.368446134228241,1019663.5383280086,0.3605554104209499,1009883.4928224258,0.3649122038446785,0.9684330494649007,0.9684330494648785,4.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,linear_nearest,joint_g04_0478,2012.398,4254,0.36220506653460927,1002391.5721537317,0.35481410114389006,1009883.4928224258,0.3649122038446785,-0.7418598998737647,-0.7418598998737425,11.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,linear_nearest,sb_balanced,2012.398,4254,0.3587389359399206,992799.1605142656,0.35143735306433893,1009883.4928224258,0.3649122038446785,-1.6917131955897946,-1.6917131955897724,16.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,linear_nearest,sb_hs_energy,2012.398,4254,0.36672006346189157,1014886.6896613587,0.35897294118756157,1009883.4928224258,0.3649122038446785,0.49542317252360135,0.49542317252360135,7.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,linear_nearest,sb_hs_flux,2012.398,4254,0.3618459881464685,1001397.8335695132,0.35443156959351435,1009883.4928224258,0.3649122038446785,-0.8402612096566564,-0.8402612096566342,13.0
