sectors,annuli,sigma_theta,sigma_z_fraction,strategy,group_count,objective,intercept_fraction_proxy,spillage_proxy,peak_flux_proxy,mean_active_flux_proxy,peak_to_mean_proxy,cv_active_proxy,layout_id,peak_to_mean_proxy_baseline,cv_active_proxy_baseline,intercept_fraction_proxy_baseline,delta_peak_to_mean_pct,delta_cv_pct,delta_intercept_pctpt
36,8,0.035,0.055,staggered_levels:9:0.420:5,260,2.2087859407887893,0.9796542571383963,0.020345742861603733,11.301979623765016,6.670904468161849,1.694219978371126,0.41388237591156873,deform_0276,1.68051498147249,0.40003240380188165,0.9796645292750995,0.8155236370834151,3.4622125552974836,-0.0010272136703237678
36,8,0.035,0.065,staggered_levels:9:0.420:3,260,2.2655615690575925,0.9708236169392954,0.02917638306070458,11.136511347001223,6.593170894658928,1.6890979355658469,0.4035912576542461,deform_0276,1.6673783610632822,0.39227697760959984,0.9703831758026342,1.3026182304965328,2.8842579836297233,0.0440441136661196
36,8,0.035,0.08,staggered_levels:9:0.380:0,260,2.325780020383887,0.9817290434305599,0.01827095656944011,11.952425958929181,6.638291493235453,1.8005274355772014,0.44598227323666423,deform_0276,1.7940954430663059,0.4359032723586572,0.9814876326311387,0.35850893751241397,2.312210418487992,0.024141079942119337
36,8,0.042,0.055,staggered_levels:9:0.420:5,260,2.1583257520142314,0.9796542571383963,0.020345742861603733,10.001256703250005,5.986605974610546,1.6706054725608745,0.38229921948297285,deform_0276,1.6592698253827238,0.37073489623386574,0.9796645292750995,0.6831708143391291,3.119297203091498,-0.0010272136703237678
36,8,0.042,0.065,staggered_levels:9:0.380:0,260,2.2130649756068355,0.9910083079299534,0.008991692070046575,10.760649401187742,6.064732671515146,1.774299047298225,0.431567519703809,deform_0276,1.7626718174475589,0.4228809598513424,0.9908834227869495,0.6596366797026798,2.0541383219335074,0.012488514300390552
36,8,0.042,0.08,staggered_levels:9:0.380:0,260,2.284169572881703,0.9817290434305599,0.01827095656944011,10.574808480643645,5.943626458770315,1.7791845692186183,0.42213806012654553,deform_0276,1.7764771576559106,0.41601991557762935,0.9814876326311386,0.1524033985486284,1.470637418985432,0.02414107994213044
36,10,0.03,0.055,staggered_levels:11:0.420:0,322,2.1255488637117885,0.9840366989007445,0.015963301099255478,11.690265491710807,7.080431535851972,1.6510668075126222,0.40797134988837963,deform_0276,1.660690911361485,0.40045135661436954,0.9838030661912724,-0.5795240874156726,1.877879335355015,0.02336327094720758
36,10,0.03,0.065,staggered_levels:11:0.420:0,322,2.180434124693175,0.9762668568136665,0.02373314318633346,11.581006942039723,7.007132862787117,1.6527454479339398,0.39743944855125607,deform_0276,1.6584647424965475,0.3909155433654524,0.975940865883752,-0.3448547572978966,1.6688784307828497,0.0325990929914588
36,10,0.03,0.08,five_point,322,2.157270615461403,0.9687704924426698,0.031229507557330227,11.094811526671155,6.686466251735315,1.6592937298968282,0.29193038247756875,deform_0276,1.691890776891152,0.284046585828001,0.9688332426098735,-1.9266637917502494,2.77552945288404,-0.006275016720369564
36,10,0.035,0.055,staggered_levels:11:0.420:0,322,2.1233851343538146,0.9840366989007444,0.01596330109925559,11.038047682385052,6.687545860749345,1.6505378672869737,0.40604806855623066,deform_0276,1.6612540093362915,0.39884577958959566,0.9838030661912724,-0.6450634273321709,1.805782920417509,0.02336327094719648
36,10,0.035,0.065,staggered_levels:11:0.420:0,322,2.1811549066720852,0.9762668568136663,0.023733143186333683,10.935267384791237,6.6134005293967215,1.653501453024615,0.3973980095962364,deform_0276,1.660103742840019,0.39097304240476133,0.9759408658837518,-0.39770344738269126,1.6433274150966959,0.0325990929914477
36,10,0.035,0.08,five_point,322,2.159064358835787,0.9687704924426699,0.031229507557330116,10.480363022008838,6.309705304661247,1.660990888792627,0.2920440112759049,deform_0276,1.6924204491964616,0.2839229196116054,0.9688332426098735,-1.8570775612382184,2.8603156361624027,-0.006275016720358462
36,10,0.042,0.055,staggered_levels:11:0.420:0,322,2.0812763444094804,0.9840366989007445,0.015963301099255478,9.766460024564713,5.987963684475686,1.631015239769257,0.3794761127602113,deform_0276,1.6427076894268549,0.37315402615279925,0.9838030661912727,-0.7117790787037337,1.694229772245115,0.023363270947185377
36,10,0.042,0.065,staggered_levels:11:0.420:0,322,2.147285410563596,0.9762668568136664,0.023733143186333572,9.675517283083384,5.907814072564717,1.6377491173961438,0.37608370314915734,deform_0276,1.6452054358294377,0.37025011346813697,0.9759408658837518,-0.45321503752111525,1.575580794932674,0.0325990929914588
36,10,0.042,0.08,five_point,322,2.159358665496756,0.9687704924426698,0.031229507557330227,9.275661310486436,5.5831591539798735,1.6613643019426405,0.29195094481820427,deform_0276,1.6921566673394908,0.28381265446444487,0.9688332426098735,-1.8197112590800368,2.867486782474993,-0.006275016720369564
48,6,0.03,0.055,staggered_levels:7:0.380:2,265,1.7836385551703084,0.994495661535124,0.0055043384648759686,9.28960567552244,6.111970533259417,1.5199035441959894,0.2584709450062487,deform_0276,1.464241394586657,0.24664160182916292,0.9945734642382469,3.8014325926801984,4.79616702509067,-0.007780270312285342
48,6,0.03,0.065,staggered_levels:7:0.380:2,265,1.8041279950553442,0.9883697676877072,0.011630232312292765,8.894573584770038,5.97538156512093,1.4885365039596479,0.26182309717335794,deform_0276,1.4526901698367587,0.2499671069609542,0.9885340139104353,2.467582893255016,4.743020134347398,-0.016424622272803724
48,6,0.03,0.08,staggered_levels:7:0.380:2,265,1.9106464437863537,0.9770116001593361,0.02298839984066392,8.677850704078221,5.793385775520647,1.4978893241920093,0.2692352010223919,deform_0276,1.480564758599774,0.2581100043283941,0.9774929873188813,1.1701322412009718,4.310253964369082,-0.04813871595452657
48,6,0.035,0.055,staggered_levels:7:0.380:2,265,1.7703058353607515,0.9944956615351241,0.0055043384648758575,8.60334903674093,5.6839588126264715,1.5136191728957045,0.25017877028945906,deform_0276,1.4644291302408725,0.23825132381646272,0.9945734642382468,3.3589909978601007,5.006245624131211,-0.007780270312263138
48,6,0.035,0.065,staggered_levels:7:0.380:2,265,1.7924860633343853,0.9883697676877072,0.011630232312292765,8.233551784417763,5.55339878716474,1.4826148994463553,0.2550933004584564,deform_0276,1.4531760264541949,0.24388141360254015,0.9885340139104353,2.0258298001235575,4.597269915036883,-0.016424622272803724
48,6,0.035,0.08,staggered_levels:7:0.340:2,265,1.8960388488306839,0.991950313401651,0.008049686598349037,8.857839094979719,5.625444467652469,1.5746025306825484,0.3023986180721685,deform_0276,1.478838349423018,0.2524585142287775,0.9773344647504505,6.475635507889943,19.781509051477396,1.461584865120047
48,6,0.042,0.055,staggered_levels:7:0.380:2,265,1.6734475212761535,0.9944956615351241,0.0055043384648758575,7.832626636499074,5.3525791754644985,1.463336903525459,0.19538342356669133,deform_0276,1.4198607591079342,0.19061196523036752,0.9945734642382469,3.0620005615790147,2.5032312796088974,-0.00778027031227424
48,6,0.042,0.065,staggered_levels:7:0.380:2,265,1.6934868580516502,0.9883697676877071,0.011630232312292876,7.490433551759609,5.236700331793949,1.4303727685700116,0.20008497762740668,deform_0276,1.4023819578629992,0.19473132569542112,0.9885340139104353,1.9959477195261366,2.7492504931431405,-0.016424622272814826
48,6,0.042,0.08,staggered_levels:7:0.340:2,265,1.7620283627039535,0.9919503134016507,0.00804968659834926,8.045685404731282,5.376706017308864,1.496396749018889,0.23674602458620062,deform_0276,1.4872630933294648,0.2311851914828911,0.9920634403488884,0.6141250818627597,2.4053586943180383,-0.01131269472376406
48,8,0.03,0.055,staggered_levels:9:0.380:0,347,1.7842773366679487,0.9958894363775748,0.004110563622425234,9.33406722581092,6.0856233221900915,1.5337898406850097,0.25600351412180844,deform_0276,1.4815499746623564,0.2487937349306672,0.995917323558511,3.5260279380423087,2.8978941906034894,-0.0027887180936270184
48,8,0.03,0.065,staggered_levels:9:0.380:0,347,1.8236123358166214,0.9912237766363544,0.008776223363645586,9.14397026616983,5.967960239283592,1.5321768074090747,0.2602655782333907,deform_0276,1.4989306427298255,0.25478475484389707,0.9912829564437396,2.217992196003271,2.151158295499922,-0.005917980738523454
48,8,0.03,0.08,staggered_levels:9:0.380:0,347,1.884513725107412,0.9821498520900588,0.017850147909941216,8.832376477412726,5.812910006012184,1.5194414618973224,0.26149538815359985,deform_0276,1.5052008089772873,0.2575314145710125,0.9822676631326669,0.9460965497162466,1.5392194343320842,-0.011781104260810693
48,8,0.035,0.055,staggered_levels:9:0.380:0,347,1.767198668749459,0.9958894363775749,0.004110563622425123,8.637018948915244,5.665599897872473,1.5244668004457196,0.24687924626392752,deform_0276,1.4826578800997243,0.2405399656839605,0.9957910251871985,2.8198629574061496,2.6354375506546956,0.009841119037634627
48,8,0.035,0.065,staggered_levels:9:0.380:0,347,1.808968476473311,0.9912237766363543,0.008776223363645697,8.46312014741544,5.553114304091495,1.5240313244011334,0.2526204296035434,deform_0276,1.498985367671498,0.247248956455355,0.9912829564437399,1.6708606548002214,2.172495781254513,-0.005917980738556761
48,8,0.035,0.08,staggered_levels:9:0.380:0,347,1.8735513781383009,0.9821498520900588,0.017850147909941216,8.175461908810169,5.4035113257508955,1.5129906122060492,0.2561877442973198,deform_0276,1.505297573831535,0.25193914407586576,0.982267663132667,0.5110642910911345,1.686359710809615,-0.011781104260821795
48,8,0.042,0.055,staggered_levels:9:0.380:0,347,1.66181867475393,0.9958894363775748,0.004110563622425234,7.829583173822363,5.342489321999509,1.4655308980368762,0.19223913851488483,deform_0276,1.4178072865164137,0.19092398440690808,0.9957910251871985,3.366015393934152,0.6888365084471548,0.009841119037623525
48,8,0.042,0.065,staggered_levels:9:0.380:0,347,1.7022903804608205,0.9912237766363545,0.008776223363645475,7.676891247107557,5.24386728012274,1.4639751231323819,0.19777114166973517,deform_0276,1.4329695169757657,0.1969553961064922,0.9910181857299716,2.163731034701466,0.41417781861732283,0.02055909063829464
48,8,0.042,0.08,staggered_levels:9:0.340:0,347,1.7573415703382858,0.9937790028519359,0.006220997148064122,8.179293661690318,5.408912868199156,1.512188097866981,0.22986528857269622,deform_0276,1.5082995845894478,0.22996523644515618,0.9938201829191671,0.2578077536626644,-0.043462165849483814,-0.004118006723119461
48,10,0.03,0.055,staggered_levels:11:0.420:0,430,1.7380257886847046,0.984057303571316,0.015942696428683956,8.398788899292194,5.829238928158565,1.4408036800003565,0.1996241614763252,deform_0276,1.3722183073810093,0.2014917192212028,0.9826374967088518,4.998138579731393,-0.9268657551268156,0.14198068624642346
48,10,0.03,0.065,staggered_levels:11:0.380:5,430,1.7738722229375845,0.9921418068741256,0.007858193125874435,8.85314858410346,5.944321639043067,1.4893454832515867,0.26077787609294406,deform_0276,1.4662134338723847,0.2562681488784532,0.992137385220489,1.5776727210927488,1.7597689116761073,0.0004421653636565992
48,10,0.03,0.08,staggered_levels:11:0.380:5,430,1.8603147196296703,0.9835681616845119,0.016431838315488112,8.702653605124183,5.785296816367774,1.5042708924635668,0.26422249487317495,deform_0276,1.4795052100809227,0.2620726427846107,0.9836232622543969,1.6739165373597764,0.820326786390746,-0.005510056988500267
48,10,0.035,0.055,staggered_levels:11:0.380:5,430,1.7317816488033075,0.9963781079926157,0.0036218920073842753,8.39632621943925,5.63561377970526,1.4898689916750067,0.25051473066967833,deform_0276,1.4484436603290034,0.24444510415176704,0.996371873474915,2.859989137347174,2.4830223288673015,0.0006234517700764997
48,10,0.035,0.065,staggered_levels:11:0.380:5,430,1.7611857733981924,0.9921418068741255,0.007858193125874546,8.19693291287274,5.5296621406749225,1.4823569151861895,0.2540744861235371,deform_0276,1.465839021578132,0.24837089148365069,0.992137385220489,1.126855907429336,2.296402209540682,0.00044216536364549697
48,10,0.035,0.08,staggered_levels:11:0.380:5,430,1.8493496236176485,0.9835681616845119,0.016431838315488112,8.06147190980224,5.380324297426747,1.4983245366190674,0.2583180946760896,deform_0276,1.4998029921440013,0.24591441961157906,0.9849133962167134,-0.09857664857838566,5.043899045896594,-0.1345234532201478
48,10,0.042,0.055,staggered_levels:11:0.380:5,430,1.6235001702355472,0.9963781079926157,0.0036218920073842753,7.619892181120103,5.327769561761538,1.430221801597724,0.1932979206808812,deform_0276,1.399637352856476,0.19077978927594155,0.9963718734749151,2.185169514005114,1.319915183100151,0.0006234517700653974
48,10,0.042,0.065,staggered_levels:11:0.380:5,430,1.6572022618684674,0.9921418068741256,0.007858193125874435,7.448947608237628,5.22772504478081,1.4248927677775276,0.19934582245169927,deform_0276,1.4059196851955675,0.19719767999513932,0.9921373852204888,1.3495139716548588,1.089334548262899,0.00044216536367880366
48,10,0.042,0.08,staggered_levels:11:0.340:5,430,1.7418182590245668,0.9943019814356537,0.005698018564346263,8.09184586774635,5.395436401543695,1.4997574367536206,0.2311490279484424,deform_0276,1.4232937494962183,0.2013432009176907,0.9840773333503772,5.372305420751466,14.80349318720544,1.0224648085276566
60,6,0.03,0.055,staggered_levels:7:0.380:0,331,1.7163534644023222,0.9946652513549684,0.005334748645031584,8.092059365593073,5.340064778941198,1.5153485398724933,0.1862669827877368,deform_0276,1.506276303259987,0.1836866216330317,0.9946529021512862,0.6022956474102115,1.4047627049617706,0.0012349203682204823
60,6,0.03,0.065,staggered_levels:7:0.380:0,331,1.7404461480244806,0.9887275282550096,0.011272471744990353,7.778028406451627,5.226099807926737,1.4883046042584622,0.1905432585954065,deform_0276,1.4877172708351218,0.18658617450696552,0.988701301704088,0.03947883343524694,2.120780973669212,0.002622655092165971
60,6,0.03,0.08,staggered_levels:7:0.340:0,331,1.8216644591564468,0.9921957733746386,0.007804226625361399,8.441052198527379,5.381835737141411,1.5684336369230931,0.2244670696828971,deform_0276,1.5712619234172749,0.21888959464677898,0.9921771208821032,-0.1800009566852223,2.548076826181922,0.0018652492535409237
60,6,0.035,0.055,staggered_levels:7:0.340:1,331,1.661437249021289,0.9993020773690522,0.0006979226309478115,8.401718889429773,5.615122037385322,1.4962664806733263,0.18774986741221195,deform_0276,1.462770004745601,0.1637151835770286,0.9946529021512861,2.289934563810725,14.680790938291267,0.46491752177660883
60,6,0.035,0.065,staggered_levels:7:0.380:0,331,1.684482911959069,0.9887275282550094,0.011272471744990575,7.473197122084134,5.150656167950309,1.4509213735884205,0.16868442871849865,deform_0276,1.492823787464709,0.18923199637112836,0.997494712221512,-2.806922975648196,-10.858400295228677,-0.8767183966502556
60,6,0.035,0.08,staggered_levels:7:0.340:0,331,1.7563619542701123,0.9921957733746385,0.00780422662536151,8.10812107721135,5.3257592756941206,1.522434766102829,0.2017569119581072,deform_0276,1.5185005460500196,0.19763481726502555,0.9921771208821034,0.25908585038334486,2.0857128061367636,0.001865249253507617
60,6,0.042,0.055,staggered_levels:7:0.340:1,331,1.5693763729028258,0.9993020773690524,0.0006979226309475894,7.8760453650313025,5.5512227737628415,1.418794684705583,0.17058624370548484,deform_0276,1.4210944229014353,0.16511500151526476,0.9993034401086358,-0.16182866942485719,3.3135948520790715,-0.0001362739583399275
60,6,0.042,0.065,staggered_levels:7:0.340:0,331,1.5912972535056062,0.997500521271212,0.002499478728787974,7.7264570617357995,5.4374579605524245,1.4209686066153644,0.17686213771757406,deform_0276,1.424759394650506,0.1722059034205677,0.9974947122215121,-0.26606513698906875,2.703876118366688,0.0005809049699934121
60,6,0.042,0.08,staggered_levels:7:0.340:0,331,1.659345425394829,0.9921957733746386,0.007804226625361399,7.593740337305835,5.27411922460234,1.4398120357012578,0.1848230314008001,deform_0276,1.4472635656181219,0.18090002163272392,0.9921771208821034,-0.5148702761463841,2.168606577638199,0.0018652492535187193
60,8,0.03,0.055,staggered_levels:9:0.380:0,432,1.6931715772714573,0.9958207870957939,0.004179212904206087,8.00623054899651,5.325298695155344,1.503433141934391,0.18388792012166785,deform_0276,1.5101079938086865,0.18198079114472454,0.9958429210303494,-0.442011558223776,1.0479836717638191,-0.0022133934555523815
60,8,0.03,0.065,staggered_levels:9:0.380:0,432,1.7459722922505305,0.9910802192478907,0.008919780752109308,7.912488956057029,5.22791551965648,1.5135074249587241,0.18953720149991993,deform_0276,1.516593300006797,0.1876536174558811,0.991126622511624,-0.20347413166463824,1.0037557866326097,-0.004640326373328563
60,8,0.03,0.08,staggered_levels:9:0.340:8,432,1.8327230861475996,0.993714107769419,0.006285892230580958,8.623393769174847,5.400517634518539,1.5967717083371082,0.21842851760687496,deform_0276,1.5776659481339712,0.2189974723184804,0.9934626709172729,1.2110142977817873,-0.25979967055420605,0.02514368521461252
60,8,0.035,0.055,staggered_levels:9:0.380:0,432,1.6337152294592134,0.9958207870957939,0.004179212904206087,7.685480917936137,5.252571936363171,1.4631843239937592,0.16129082615506535,deform_0276,1.4652781299026425,0.1598168234527642,0.9958414715540144,-0.142894776503788,0.9223075959439164,-0.0020684458220454616
60,8,0.035,0.065,staggered_levels:9:0.380:0,432,1.6852094977506153,0.9910802192478907,0.008919780752109308,7.5970135585721685,5.161143551219261,1.4719632351201433,0.16692707836893828,deform_0276,1.4691874183344666,0.16690923410645903,0.991126622511624,0.18893551299421496,0.010690997759810195,-0.004640326373328563
60,8,0.035,0.08,staggered_levels:9:0.340:8,432,1.763931657072845,0.993714107769419,0.006285892230580958,8.282257574872514,5.3524482954550665,1.5473774089336352,0.1956083650524261,deform_0276,1.525874550444062,0.19919839386023305,0.9934626709172729,1.4092153567483834,-1.8022378284464957,0.02514368521461252
60,8,0.042,0.055,staggered_levels:9:0.380:0,432,1.5356350853887395,0.9958207870957939,0.004179212904206087,7.183713016589497,5.198105938638028,1.3819866507899077,0.14142909572374496,deform_0276,1.394073400294579,0.14350707739193017,0.9957237250654994,-0.8670095492903873,-1.4479994338607138,0.009706203029447025
60,8,0.042,0.065,staggered_levels:9:0.380:0,432,1.5869141018700461,0.9910802192478907,0.008919780752109308,7.106206040773914,5.111456170090494,1.390250802179549,0.14741771020426195,deform_0276,1.3972396856159734,0.15010462626913795,0.9907656216791929,-0.500192165193436,-1.7900288163393174,0.03145975686977831
60,8,0.042,0.08,staggered_levels:9:0.340:8,432,1.66198434828167,0.993714107769419,0.006285892230580958,7.757851266782791,5.314656380980636,1.4597089088479034,0.17880976657543424,deform_0276,1.465243586758917,0.18129340882300088,0.9937143785212809,-0.37773090843251644,-1.3699572773720914,-2.7075186181946265e-05
60,10,0.03,0.055,staggered_levels:11:0.380:8,536,1.6591024130420933,0.9964207339260298,0.0035792660739701887,7.837455490110362,5.3052572011614325,1.4772998165658355,0.18019819751117191,deform_0276,1.47377941767366,0.18153415764690053,0.9966146979721913,0.23886877845888943,-0.735927691540661,-0.019396404616145446
60,10,0.03,0.065,staggered_levels:11:0.380:9,536,1.7132532200469495,0.9924058681250475,0.007594131874952503,7.780191235606052,5.205846471364887,1.494510312280918,0.18587041501930743,deform_0276,1.4815458611109313,0.18714660729575017,0.9926514482905298,0.8750624270426055,-0.6819211391986157,-0.024558016548226203
60,10,0.03,0.08,staggered_levels:11:0.380:9,536,1.8125922603533557,0.9841278886986334,0.015872111301366565,7.713467935713113,5.068075635450645,1.5219717483611002,0.19252190774273295,deform_0276,1.5548137182665138,0.21509284434523548,0.9946652974246493,-2.112276829022941,-10.493578561951121,-1.053740872601583
60,10,0.035,0.055,staggered_levels:11:0.380:8,536,1.59838635357333,0.9964207339260297,0.0035792660739702997,7.531048486482829,5.241017071325615,1.4369440862321012,0.15624486911701926,deform_0276,1.4271847868372667,0.15907202590257075,0.9966146979721913,0.6838147018412233,-1.777280932653158,-0.01939640461615655
60,10,0.035,0.065,staggered_levels:11:0.380:9,536,1.6510083816136514,0.9924058681250475,0.007594131874952503,7.476054079152491,5.147018784268694,1.4525018059001926,0.1620629655456925,deform_0276,1.4336203632045947,0.16469138102850844,0.9926514482905298,1.3170462125267068,-1.5959642006772468,-0.024558016548226203
60,10,0.035,0.08,staggered_levels:11:0.340:10,536,1.7441793043972362,0.9946313461406785,0.005368653859321504,8.225947221621931,5.349808357109622,1.537615307413782,0.19248796012809666,deform_0276,1.5023849078068303,0.19318912736830318,0.9946652974246494,2.3449649569750264,-0.3629434273854315,-0.0033951283970878876
60,10,0.042,0.055,staggered_levels:11:0.380:8,536,1.5051660943320222,0.9964207339260298,0.0035792660739701887,7.059395600590792,5.192493155587302,1.3595387396889755,0.13763908947210016,deform_0276,1.3632633389592923,0.1400908182530034,0.9966146979721914,-0.2732120173612351,-1.7500995507610195,-0.01939640461615655
60,10,0.042,0.065,staggered_levels:11:0.380:9,536,1.5553813785039192,0.9924058681250475,0.007594131874952503,7.0096440359924035,5.106214591707603,1.3727672251330632,0.14336599808380712,deform_0276,1.3690345709382943,0.14615603995889717,0.9926514482905298,0.27264864408871325,-1.9089473660306333,-0.024558016548226203
60,10,0.042,0.08,staggered_levels:11:0.340:10,536,1.641878767416931,0.9946313461406784,0.005368653859321615,7.713256175002967,5.320395509334812,1.4497524030816507,0.17550250995377345,deform_0276,1.4407591655333232,0.17574268511990893,0.9946652974246493,0.6242013074404751,-0.13666296606974493,-0.0033951283970878876
36,6,0.03,0.055,staggered_levels:7:0.380:5,201,2.329767179041564,0.9944898989292146,0.0055101010707854226,13.288430103410004,7.161249212239942,1.8556022433484847,0.5059813260315247,deform_0893,1.8590649976056044,0.48914635517432387,0.9946444231413205,-0.18626321627159825,3.441704242322552,-0.015452421210593315
36,6,0.03,0.065,staggered_levels:7:0.380:3,201,2.2929588423222795,0.9884366231720387,0.01156337682796127,12.726991602115175,7.106173165376773,1.790976845895703,0.4817352727092782,deform_0893,1.7725350745236046,0.46243172236578706,0.9886470770089761,1.0404178533423236,4.1743568639138084,-0.02104538369374076
36,6,0.03,0.08,staggered_levels:7:0.380:5,201,2.3551092468641452,0.9769876693371712,0.023012330662828817,12.47135389095271,6.9959953119421385,1.782641830771978,0.4569044362229843,deform_0893,1.7649103786211384,0.4364846229939041,0.9776249180706899,1.004665866642629,4.678243437081031,-0.06372487335186694
36,6,0.035,0.055,staggered_levels:7:0.380:5,201,2.3191208733105713,0.9944898989292146,0.0055101010707854226,12.55235014938276,6.781878844881643,1.8508661738857446,0.4990281068924038,deform_0893,1.8542911420759465,0.4815937225426541,0.9946444231413204,-0.1847049857751859,3.6201436052160307,-0.015452421210582212
36,6,0.035,0.065,staggered_levels:7:0.380:3,201,2.2879296831045544,0.988436623172039,0.011563376827961047,12.018937128121058,6.718818418288434,1.788846844767504,0.47832449848630837,deform_0893,1.7707302263106048,0.45870857583996477,0.9886470770089761,1.0231156721510315,4.276336584818341,-0.021045383693718556
36,6,0.035,0.08,staggered_levels:7:0.380:0,201,2.3558611552000652,0.9774283889601644,0.022571611039835626,11.828553923814106,6.615747742000386,1.787939078861785,0.45570492708187693,deform_0893,1.764881394956818,0.43612582626676105,0.9776249180706899,1.3064721499617349,4.489323868460859,-0.01965291105254785
36,6,0.042,0.055,staggered_levels:7:0.380:5,201,2.2263363589537253,0.9944898989292146,0.0055101010707854226,11.109010028683558,6.162363023102516,1.8027191820793758,0.4465133744800779,deform_0893,1.8084828673596764,0.43126171158555165,0.9946444231413206,-0.31870278587241563,3.5365214404155854,-0.015452421210604417
36,6,0.042,0.065,staggered_levels:7:0.380:3,201,2.2212554417375356,0.988436623172039,0.011563376827961047,10.635598089822475,6.060934173144,1.754778683614287,0.43996440411712995,deform_0893,1.7413555473384594,0.42421171129395135,0.9886470770089761,0.7708440873171352,3.7134035680271404,-0.021045383693718556
36,6,0.042,0.08,staggered_levels:7:0.380:0,201,2.309803944721259,0.9774283889601642,0.02257161103983585,10.467554754678964,5.932184764602094,1.7645361987272972,0.42905277373561806,deform_0893,1.7452800600884888,0.4132744436039086,0.9776249180706899,1.1033265708560336,3.817881888392738,-0.019652911052570055
36,8,0.03,0.055,staggered_levels:9:0.420:8,261,2.219179087623492,0.979815558258421,0.020184441741578962,11.952275596924702,7.046104789346212,1.696295464551801,0.4251859872224229,deform_0893,1.681061480205146,0.4033731435713099,0.9796645292750995,0.9062122073486556,5.407609306358507,0.01510289833215328
36,8,0.03,0.065,staggered_levels:9:0.420:8,261,2.2745759689763076,0.9706018437633069,0.029398156236693063,11.7589707077069,6.966363492328372,1.6879639887663531,0.41344321213695323,deform_0893,1.666358942758077,0.39312911371186565,0.9703831758026342,1.2965421467068028,5.167284160993546,0.021866796067271377
36,8,0.03,0.08,staggered_levels:7:0.380:2,261,2.2580779356172846,0.9771943799098587,0.02280562009014131,12.417878653877914,6.826399550506472,1.8190963716673443,0.30180776850448215,deform_0893,1.792725562643363,0.435647858048405,0.9814876326311384,1.4709897361589341,-30.72208139470568,-0.42932527212796723
36,8,0.035,0.055,staggered_levels:9:0.420:8,261,2.2132515432152364,0.979815558258421,0.020184441741578962,11.289400868618129,6.66370474724205,1.6941628263602984,0.4207213916733017,deform_0893,1.68051498147249,0.40003240380188165,0.9796645292750995,0.8121227741659132,5.171828000630274,0.01510289833215328
36,8,0.035,0.065,staggered_levels:9:0.420:8,261,2.2735042499956704,0.9706018437633068,0.029398156236693174,11.105785413743051,6.579657478510651,1.687897196778839,0.41226094508621897,deform_0893,1.6673783610632822,0.39227697760959984,0.9703831758026342,1.2306046542712723,5.094351342868619,0.021866796067260275
36,8,0.035,0.08,staggered_levels:7:0.380:2,261,2.2570447921027887,0.9771943799098587,0.02280562009014131,11.715103767223042,6.4440900961318395,1.8179608901270958,0.3019281661818384,deform_0893,1.7940954430663059,0.4359032723586572,0.9814876326311387,1.330221708829571,-30.735054006794737,-0.42932527212800053
36,8,0.042,0.055,staggered_levels:9:0.420:8,261,2.1573867536214113,0.9798155582584211,0.02018444174157885,9.99042381703387,5.99007711261743,1.6678289159233284,0.38597918090053207,deform_0893,1.6592698253827238,0.37073489623386574,0.9796645292750995,0.5158347611504466,4.111909836793459,0.015102898332164383
36,8,0.042,0.065,staggered_levels:9:0.380:0,261,2.2236060338363384,0.990949689498522,0.009050310501477976,10.792266534906842,6.061967466374292,1.7803240605911363,0.43632881086279807,deform_0893,1.7626718174475589,0.4228809598513424,0.9908834227869495,1.0014480840306872,3.1800559231096814,0.006626671157250463
36,8,0.042,0.08,staggered_levels:7:0.380:2,261,2.2562132556002514,0.9771943799098587,0.02280562009014131,10.363448809487785,5.702749143105293,1.8172724328962193,0.3017598376269429,deform_0893,1.7764771576559106,0.41601991557762935,0.9814876326311386,2.2964142862460735,-27.46505003060736,-0.42932527212798943
36,10,0.03,0.055,staggered_levels:11:0.420:2,326,2.1119912691252303,0.9835564415094499,0.016443558490550125,11.482510646512,7.05753827932191,1.6269852450046143,0.4158324190543708,deform_0893,1.660690911361485,0.40045135661436954,0.9838030661912724,-2.029617078426582,3.8409315353657547,-0.024662468182257147
36,10,0.03,0.065,staggered_levels:11:0.420:2,326,2.161910573603778,0.97558201262366,0.024417987376340045,11.328211243576717,6.98317517186514,1.6222149616434525,0.40511966229365326,deform_0893,1.6584647424965475,0.3909155433654524,0.975940865883752,-2.1857432313289293,3.633551842404459,-0.03588532600919958
36,10,0.03,0.08,five_point,326,2.083246414980853,0.9687881858784015,0.031211814121598458,10.601078735486531,6.6702847240579395,1.5892992839198101,0.2873560212803006,deform_0893,1.691890776891152,0.284046585828001,0.9688332426098735,-6.063718436946242,1.1651030561245834,-0.004505673147192635
36,10,0.035,0.055,staggered_levels:11:0.420:2,326,2.1097752236905216,0.9835564415094499,0.016443558490550125,10.836940891840966,6.665229496997349,1.6258916360978943,0.4145119054920309,deform_0893,1.6612540093362915,0.39884577958959566,0.9838030661912724,-2.1286554036685335,3.927865532024777,-0.024662468182257147
36,10,0.035,0.065,staggered_levels:11:0.420:2,326,2.1627125508248817,0.97558201262366,0.024417987376340045,10.697033566677462,6.591214425873745,1.622923011681484,0.40523016486197344,deform_0893,1.660103742840019,0.39097304240476133,0.9759408658837518,-2.2396631125551347,3.646574293081861,-0.03588532600918848
